t,mean_fC
1,0.33320313692092896
2,0.23769530653953552
3,0.1962890625
4,0.16640624403953552
5,0.16230468451976776
6,0.17109374701976776
7,0.18281249701976776
8,0.19687500596046448
9,0.2109375
10,0.2197265625
11,0.22910156846046448
12,0.248046875
13,0.2587890625
14,0.27460938692092896
15,0.28691405057907104
16,0.29863280057907104
17,0.3138671815395355
18,0.3343749940395355
19,0.3501953184604645
20,0.3724609315395355
21,0.3880859315395355
22,0.3960937559604645
23,0.40625
24,0.41230469942092896
25,0.4195312559604645
26,0.43359375
27,0.4466796815395355
28,0.46367186307907104
29,0.4765625
30,0.4830078184604645
31,0.49785155057907104
32,0.5091797113418579
33,0.520312488079071
34,0.5335937738418579
35,0.5458984375
36,0.560351550579071
37,0.5716797113418579
38,0.5830078125
39,0.586718738079071
40,0.5982421636581421
41,0.6005859375
42,0.610546886920929
43,0.616992175579071
44,0.6187499761581421
45,0.6259765625
46,0.634765625
47,0.6412109136581421
48,0.6351562738418579
49,0.6480468511581421
50,0.646484375
51,0.654101550579071
52,0.659960925579071
53,0.6654297113418579
54,0.674609363079071
55,0.675585925579071
56,0.6841796636581421
57,0.69140625
58,0.696093738079071
59,0.6841796636581421
60,0.6943359375
61,0.699023425579071
62,0.7035156488418579
63,0.706250011920929
64,0.7074218988418579
65,0.715039074420929
66,0.7158203125
67,0.7164062261581421
68,0.726757824420929
69,0.7255859375
70,0.723437488079071
71,0.7242187261581421
72,0.736328125
73,0.739062488079071
74,0.739062488079071
75,0.741015613079071
76,0.742382824420929
77,0.740039050579071
78,0.7494140863418579
79,0.749804675579071
80,0.755078136920929
81,0.760546863079071
82,0.7562500238418579
83,0.759570300579071
84,0.759765625
85,0.758984386920929
86,0.7544921636581421
87,0.7582031488418579
88,0.767773449420929
89,0.768359363079071
90,0.7689453363418579
91,0.768359363079071
92,0.7730468511581421
93,0.7689453363418579
94,0.764843761920929
95,0.7669922113418579
96,0.774609386920929
97,0.7699218988418579
98,0.7679687738418579
99,0.775585949420929
100,0.7734375
101,0.7705078125
102,0.774609386920929
103,0.7710937261581421
104,0.7763671875
105,0.7802734375
106,0.776171863079071
107,0.770312488079071
108,0.7689453363418579
109,0.7749999761581421
110,0.7749999761581421
111,0.7660156488418579
112,0.7705078125
113,0.7708984613418579
114,0.7779296636581421
115,0.7646484375
116,0.7613281011581421
117,0.759570300579071
118,0.7705078125
119,0.7660156488418579
120,0.767578125
121,0.7689453363418579
122,0.767773449420929
123,0.765429675579071
124,0.766406238079071
125,0.774609386920929
126,0.769726574420929
127,0.7734375
128,0.7802734375
129,0.779101550579071
130,0.7906249761581421
131,0.7914062738418579
132,0.7935546636581421
133,0.7894531488418579
134,0.783007800579071
135,0.7894531488418579
136,0.781445324420929
137,0.7875000238418579
138,0.788867175579071
139,0.787890613079071
140,0.784960925579071
141,0.778124988079071
142,0.7816406488418579
143,0.7835937738418579
144,0.7865234613418579
145,0.7939453125
146,0.7880859375
147,0.7845703363418579
148,0.7865234613418579
149,0.781054675579071
150,0.7835937738418579
