t,mean_fC
1,0.3240799903869629
2,0.22631999850273132
3,0.17319999635219574
4,0.1555200070142746
5,0.14927999675273895
6,0.15296001732349396
7,0.16176000237464905
8,0.1703999936580658
9,0.1823199987411499
10,0.1934400051832199
11,0.20815999805927277
12,0.22144000232219696
13,0.23439998924732208
14,0.2481600046157837
15,0.2589600086212158
16,0.2726399898529053
17,0.2863200008869171
18,0.3031199872493744
19,0.3192799687385559
20,0.3338399827480316
21,0.34543997049331665
22,0.3564800024032593
23,0.3689599931240082
24,0.3798399865627289
25,0.3928000330924988
26,0.4007999897003174
27,0.41231998801231384
28,0.4240000247955322
29,0.44015997648239136
30,0.4549599587917328
31,0.46831998229026794
32,0.4845600128173828
33,0.49647998809814453
34,0.50791996717453
35,0.5157600045204163
36,0.5284000635147095
37,0.5379999876022339
38,0.5448800325393677
39,0.556160032749176
40,0.5590399503707886
41,0.5672000050544739
42,0.5793600082397461
43,0.5898399949073792
44,0.595039963722229
45,0.6047199964523315
46,0.6131199598312378
47,0.6175199747085571
48,0.6283999681472778
49,0.634719967842102
50,0.6399199366569519
51,0.6459199786186218
52,0.6555200219154358
53,0.6604799628257751
54,0.6619199514389038
55,0.6667999625205994
56,0.6693600416183472
57,0.6741600036621094
58,0.6772799491882324
59,0.6846400499343872
60,0.6916800141334534
61,0.6909599900245667
62,0.7018400430679321
63,0.7064000368118286
64,0.7099999785423279
65,0.7126399874687195
66,0.7182400226593018
67,0.7186399698257446
68,0.725040078163147
69,0.73471999168396
70,0.7415200471878052
71,0.7391999959945679
72,0.7409600019454956
73,0.7427999377250671
74,0.7481600046157837
75,0.7440800070762634
76,0.7473599910736084
77,0.7495200037956238
78,0.7484000325202942
79,0.7547199726104736
80,0.7539199590682983
81,0.7588800191879272
82,0.7587200403213501
83,0.7572000026702881
84,0.7583199739456177
85,0.7612800002098083
86,0.7600000500679016
87,0.7625600099563599
88,0.7668799757957458
89,0.7656800150871277
90,0.76528000831604
91,0.763759970664978
92,0.769760012626648
93,0.7689599990844727
94,0.7702399492263794
95,0.7703999876976013
96,0.7735199928283691
97,0.7747200131416321
98,0.7734400033950806
99,0.7739199995994568
100,0.7760800123214722
101,0.7763999700546265
102,0.7822400331497192
103,0.7848000526428223
104,0.7859999537467957
105,0.7866400480270386
106,0.7940799593925476
107,0.7917599678039551
108,0.7889599800109863
109,0.783840000629425
110,0.7868000268936157
111,0.7923199534416199
112,0.7880800366401672
113,0.7885600328445435
114,0.7874400019645691
115,0.7869599461555481
116,0.7854400277137756
117,0.7862399816513062
118,0.7855199575424194
119,0.7864800095558167
120,0.7824000120162964
121,0.7868800163269043
122,0.7872000336647034
123,0.7904800176620483
124,0.7909600138664246
125,0.792639970779419
126,0.794160008430481
127,0.7935999631881714
128,0.7948799729347229
129,0.7953599691390991
130,0.8002399206161499
131,0.8036800622940063
132,0.8016799688339233
133,0.8018400073051453
134,0.8009599447250366
135,0.8014399409294128
136,0.8043999671936035
137,0.8009599447250366
138,0.8048800230026245
139,0.8073599934577942
140,0.807919979095459
141,0.8112800717353821
142,0.8107200860977173
143,0.8128000497817993
144,0.812559962272644
145,0.8100000619888306
146,0.811199963092804
147,0.8123199343681335
148,0.8153599500656128
149,0.8160799741744995
150,0.8194400072097778
