type,step,episode_reward,mean_episode_fC,actor_loss,critic_loss,eval_reward,eval_mean_fC
train_episode,150,128.9349333333333,0.8615893333333334,,,,
train_episode,300,121.65973333333335,0.813322666666667,,,,
train_episode,450,126.70506666666665,0.8463680000000001,,,,
train_episode,600,128.60479999999998,0.8593386666666669,,,,
train_episode,750,127.87680000000009,0.8543786666666667,,,,
train_episode,900,112.88213333333337,0.7535466666666667,,,,
train_episode,1050,126.0586666666667,0.8426986666666665,,,,
train_episode,1200,124.81493333333336,0.8342186666666673,,,,
train_episode,1350,131.00853333333325,0.8752960000000004,,,,
train_episode,1500,131.44373333333334,0.877845333333333,,,,
train_episode,1650,125.57546666666661,0.8393066666666669,,,,
train_episode,1800,124.10079999999998,0.8285653333333336,,,,
train_episode,1950,124.30986666666666,0.8302293333333332,,,,
train_episode,2100,119.68693333333331,0.7991680000000001,,,,
train_episode,2250,123.81440000000002,0.8274133333333332,,,,
train_episode,2400,123.3882666666667,0.8245013333333335,,,,
train_episode,2550,124.1818666666667,0.8294933333333336,,,,
train_episode,2700,123.33760000000002,0.8240213333333332,,,,
train_episode,2850,113.2421333333333,0.7569280000000005,,,,
train_episode,3000,119.57440000000003,0.7986346666666666,,,,
train_episode,3150,118.19680000000001,0.7893226666666671,,,,
train_episode,3300,115.4709333333334,0.7713813333333335,,,,
train_episode,3450,114.28373333333336,0.7631786666666666,,,,
train_episode,3600,113.96693333333336,0.7604373333333334,,,,
train_episode,3750,113.96906666666673,0.7607360000000002,,,,
train_episode,3900,118.34133333333332,0.790464,,,,
train_episode,4050,119.5104,0.797728,,,,
train_episode,4200,114.39733333333334,0.7632106666666665,,,,
train_episode,4350,120.89226666666669,0.8071573333333332,,,,
train_episode,4500,117.1930666666667,0.782506666666667,,,,
train_episode,4650,115.85439999999996,0.7738346666666668,,,,
train_episode,4800,124.53226666666659,0.8305066666666658,,,,
train_episode,4950,119.64159999999997,0.7984000000000004,,,,
train_episode,5100,113.43039999999998,0.7569386666666663,,,,
train_episode,5250,114.19360000000003,0.7625493333333336,,,,
train_episode,5400,107.33333333333336,0.715882666666667,,,,
train_episode,5550,121.51786666666669,0.8112000000000004,,,,
train_episode,5700,119.0997333333333,0.7956266666666667,,,,
train_episode,5850,116.10346666666666,0.7754026666666668,,,,
train_episode,6000,111.63733333333333,0.7452693333333332,,,,
eval,6000,,,,,112.76693333333333,0.7530304000000001
train_episode,6150,116.93386666666665,0.7803626666666668,,,,
train_episode,6300,117.50986666666668,0.7850453333333334,,,,
train_episode,6450,115.71840000000005,0.7725653333333334,,,,
train_episode,6600,106.69173333333335,0.7123733333333333,,,,
train_episode,6750,112.03146666666665,0.7481920000000003,,,,
train_episode,6900,104.09706666666665,0.6950613333333334,,,,
train_episode,7050,125.19199999999994,0.8367679999999998,,,,
train_episode,7200,120.75786666666664,0.8067733333333332,,,,
train_episode,7350,107.01546666666674,0.7148266666666665,,,,
train_episode,7500,92.00426666666665,0.6136000000000004,,,,
train_episode,7650,115.22986666666661,0.7695253333333335,,,,
train_episode,7800,105.95839999999994,0.7079466666666665,,,,
train_episode,7950,74.09760000000001,0.4938240000000001,,,,
train_episode,8100,92.82400000000003,0.6192320000000002,,,,
train_episode,8250,104.2288,0.6959040000000003,,,,
train_episode,8400,107.23519999999999,0.7156906666666667,,,,
train_episode,8550,109.92106666666662,0.7344213333333335,,,,
train_episode,8700,106.75253333333342,0.7126826666666668,,,,
train_episode,8850,96.01759999999996,0.6405866666666666,,,,
train_episode,9000,102.96160000000005,0.6874346666666667,,,,
train_episode,9150,111.45439999999998,0.7443093333333337,,,,
train_episode,9300,112.88106666666663,0.7540373333333331,,,,
train_episode,9450,116.77120000000002,0.7795306666666673,,,,
train_episode,9600,102.27893333333333,0.6833600000000002,,,,
train_episode,9750,114.01333333333334,0.761728,,,,
train_episode,9900,113.73120000000002,0.7586773333333332,,,,
train_episode,10050,112.12799999999997,0.7495039999999996,,,,
train_episode,10200,104.38400000000001,0.6968853333333332,,,,
train_episode,10350,102.32160000000002,0.6826239999999999,,,,
train_episode,10500,97.60160000000005,0.6506986666666669,,,,
train_episode,10650,107.01066666666665,0.7140053333333335,,,,
train_episode,10800,107.41919999999999,0.7170560000000004,,,,
train_episode,10950,104.93599999999992,0.7002666666666664,,,,
train_episode,11100,109.20959999999995,0.7290346666666665,,,,
train_episode,11250,97.11146666666669,0.647626666666667,,,,
train_episode,11400,97.46133333333331,0.6508373333333335,,,,
train_episode,11550,107.14239999999998,0.7156906666666661,,,,
train_episode,11700,102.81813333333334,0.6868800000000002,,,,
train_episode,11850,108.12906666666662,0.7225599999999998,,,,
train_episode,12000,104.58933333333333,0.6986986666666669,,,,
eval,12000,,,,,106.11424000000002,0.7086954666666667
train_episode,12150,96.2362666666667,0.6426560000000003,,,,
train_episode,12300,102.86826666666668,0.6864746666666667,,,,
train_episode,12450,101.00533333333331,0.6739519999999998,,,,
train_episode,12600,112.83893333333339,0.753866666666667,,,,
train_episode,12750,97.60853333333334,0.6521599999999997,,,,
train_episode,12900,103.44319999999995,0.6907733333333337,,,,
train_episode,13050,105.648,0.7056213333333332,,,,
train_episode,13200,97.01333333333332,0.647264,,,,
train_episode,13350,104.21759999999996,0.6952213333333332,,,,
train_episode,13500,92.16480000000001,0.6148586666666662,,,,
train_episode,13650,87.64479999999998,0.5847786666666668,,,,
train_episode,13800,82.35146666666668,0.5491626666666665,,,,
train_episode,13950,73.7173333333333,0.4912640000000002,,,,
train_episode,14100,100.93813333333333,0.674304,,,,
train_episode,14250,108.69599999999996,0.7257066666666665,,,,
train_episode,14400,96.19839999999998,0.6425600000000002,,,,
train_episode,14550,114.22666666666659,0.7637013333333336,,,,
train_episode,14700,104.13119999999998,0.696128,,,,
train_episode,14850,102.6656,0.6864106666666666,,,,
train_episode,15000,104.66133333333329,0.6991679999999999,,,,
train_episode,15150,104.3376,0.696682666666667,,,,
train_episode,15300,86.41226666666664,0.5766293333333335,,,,
train_episode,15450,81.24319999999999,0.5421866666666667,,,,
train_episode,15600,87.79039999999999,0.5856640000000002,,,,
train_episode,15750,95.76373333333336,0.6398399999999997,,,,
train_episode,15900,100.33706666666664,0.6701226666666663,,,,
train_episode,16050,74.23306666666664,0.49497599999999997,,,,
train_episode,16200,68.54186666666662,0.45653333333333346,,,,
train_episode,16350,89.9136,0.5989973333333334,,,,
train_episode,16500,93.64106666666669,0.6247786666666671,,,,
train_episode,16650,76.8416,0.5124693333333332,,,,
train_episode,16800,95.52266666666668,0.6373866666666668,,,,
train_episode,16950,93.43680000000006,0.6238613333333334,,,,
train_episode,17100,89.41546666666669,0.5962666666666666,,,,
train_episode,17250,58.48533333333335,0.3879039999999998,,,,
train_episode,17400,68.24159999999999,0.4537493333333335,,,,
train_episode,17550,98.26453333333333,0.6557653333333333,,,,
train_episode,17700,81.71893333333331,0.5439893333333334,,,,
train_episode,17850,91.04853333333334,0.6085653333333334,,,,
train_episode,18000,102.5696,0.6843946666666664,,,,
eval,18000,,,,,78.45162666666667,0.5228757333333333
train_episode,18150,82.32373333333335,0.5487039999999997,,,,
train_episode,18300,67.52159999999999,0.4495466666666665,,,,
train_episode,18450,68.36106666666666,0.45499733333333303,,,,
train_episode,18600,89.3253333333333,0.595733333333333,,,,
train_episode,18750,79.02613333333336,0.5272639999999998,,,,
train_episode,18900,102.53973333333334,0.6847253333333334,,,,
train_episode,19050,107.0469333333333,0.7145279999999997,,,,
train_episode,19200,120.9477333333333,0.8080426666666662,,,,
train_episode,19350,76.48053333333328,0.5092159999999999,,,,
train_episode,19500,52.94186666666669,0.35188266666666657,,,,
train_episode,19650,48.98026666666669,0.324672,,,,
train_episode,19800,48.73546666666664,0.32344533333333336,,,,
train_episode,19950,81.42346666666667,0.5423466666666666,,,,
train_episode,20100,80.60800000000002,0.537152,,,,
train_episode,20250,73.33706666666663,0.48985599999999996,,,,
train_episode,20400,97.4192,0.6501226666666666,,,,
train_episode,20550,74.55146666666667,0.49663999999999986,,,,
train_episode,20700,74.7781333333333,0.498784,,,,
train_episode,20850,88.30506666666668,0.5890346666666666,,,,
train_episode,21000,77.37493333333335,0.5156373333333334,,,,
train_episode,21150,79.92106666666669,0.5316480000000001,,,,
train_episode,21300,75.75946666666667,0.5043946666666669,,,,
train_episode,21450,97.40693333333337,0.6494933333333338,,,,
train_episode,21600,62.452799999999996,0.4155946666666667,,,,
train_episode,21750,68.57439999999997,0.4561279999999998,,,,
train_episode,21900,69.91893333333333,0.46541866666666637,,,,
train_episode,22050,74.94719999999998,0.4985173333333331,,,,
train_episode,22200,80.18719999999995,0.5344853333333333,,,,
train_episode,22350,71.06026666666665,0.4733653333333331,,,,
train_episode,22500,71.19360000000005,0.47338666666666673,,,,
train_episode,22650,82.06773333333332,0.5471466666666663,,,,
train_episode,22800,82.53973333333336,0.5495466666666667,,,,
train_episode,22950,64.90453333333333,0.431808,,,,
train_episode,23100,52.84373333333335,0.35085866666666676,,,,
train_episode,23250,68.25279999999998,0.4544639999999998,,,,
