t,fC_mean,fC_std,fD_mean,fD_std,avgR_mean,avgR_std
0,0.29140625,0.02364491554753368,0.70859375,0.02364491554753368,5.9625,0.19075303077539815
1,0.16015625,0.03240068961457456,0.83984375,0.03240068961457456,9.459375,0.4644174778687814
2,0.090625,0.03814548629916782,0.909375,0.03814548629916782,11.381249809265137,0.7129929217794785
3,0.05625,0.03011614885530685,0.94375,0.030116148855306852,12.46875,1.1584860136186366
4,0.02890625,0.022453293536249867,0.97109375,0.022453293536249867,13.14375,1.4948936521538916
5,0.01484375,0.015507369719749382,0.98515625,0.015507369719749382,13.490625,1.7218891787075032
6,0.009375,0.011744762795603833,0.990625,0.011744762795603835,13.66875,1.8612621725592555
7,0.0046875,0.007574499777213014,0.9953125,0.007574499777213015,13.78125,1.9658460726236935
8,0.00390625,0.0078125,0.99609375,0.0078125,13.8375,2.0510477505411715
9,0.0015625,0.003125,0.9984375,0.003125,13.884375,2.139965683136064
10,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
11,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
12,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
13,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
14,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
15,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
16,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
17,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
18,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
19,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
20,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
21,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
22,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
23,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
24,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
25,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
26,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
27,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
28,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
29,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
30,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
31,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
32,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
33,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
34,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
35,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
36,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
37,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
38,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
39,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
40,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
41,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
42,0.0,0.0,1.0,0.0,13.903125,2.175646455654043
