t,fC_mean,fC_std,fD_mean,fD_std,avgR_mean,avgR_std
0,0.49326171875,0.02016288234208642,0.50673828125,0.02016288234208642,0.0,0.0
1,0.3685546875,0.021811256176481303,0.6314453125,0.021811256176481303,9.865234375,0.4032576468417284
2,0.2986328125,0.028534347449608866,0.7013671875,0.028534347449608866,17.236328125,0.814022105673667
3,0.256640625,0.03219932561132638,0.743359375,0.03219932561132638,23.208984375,1.3355162553158575
4,0.23525390625,0.03582919843607011,0.76474609375,0.03582919843607012,28.341796875,1.899948962680581
5,0.2275390625,0.03917951224412448,0.7724609375,0.03917951224412448,33.046875,2.570923891950737
6,0.22294921875,0.04053628478179929,0.77705078125,0.04053628478179929,37.59765625,3.321771278807579
7,0.2259765625,0.04323911743844303,0.7740234375,0.04323911743844304,42.056640625,4.087886892317933
8,0.23388671875,0.048769984917293216,0.76611328125,0.048769984917293216,46.576171875,4.895647583812848
9,0.24765625,0.047893795138754344,0.75234375,0.04789379513875434,51.25390625,5.782093213422881
10,0.253515625,0.0475340229457001,0.746484375,0.0475340229457001,56.20703125,6.647651383827106
11,0.26572265625,0.04947510819772664,0.73427734375,0.04947510819772664,61.27734375,7.471627036415098
12,0.27255859375,0.05479803630902475,0.72744140625,0.05479803630902475,66.591796875,8.370922633356647
13,0.2865234375,0.05944883874989433,0.7134765625,0.05944883874989433,72.04296875,9.355078116844648
14,0.30048828125,0.06300008973614796,0.69951171875,0.06300008973614796,77.7734375,10.425619525019544
15,0.31240234375,0.06231578381302322,0.68759765625,0.06231578381302322,83.783203125,11.594681941412182
16,0.3208984375,0.05975285811351935,0.6791015625,0.05975285811351935,90.03125,12.771672995481666
17,0.3328125,0.06593033738126197,0.6671875,0.06593033738126199,96.44921875,13.932517764909946
18,0.3439453125,0.06912627852569889,0.6560546875,0.06912627852569889,103.10546875,15.229245931451269
19,0.35625,0.07414907296772263,0.64375,0.07414907296772265,109.984375,16.595899309810456
20,0.37041015625,0.07640819960527107,0.62958984375,0.07640819960527107,117.109375,18.056545028309678
21,0.38486328125,0.0768020929250052,0.61513671875,0.0768020929250052,124.517578125,19.554995428839245
22,0.40029296875,0.07629003505604477,0.59970703125,0.07629003505604477,132.21484375,21.06019321566756
23,0.41435546875,0.07977631051790143,0.58564453125,0.07977631051790146,140.220703125,22.519292486402293
24,0.4298828125,0.07510495789032193,0.5701171875,0.07510495789032193,148.5078125,24.021665648581212
25,0.44072265625,0.07555975250979069,0.55927734375,0.07555975250979069,157.10546875,25.442091468873915
26,0.45654296875,0.0764171856190384,0.54345703125,0.0764171856190384,165.919921875,26.85433016052274
27,0.47158203125,0.0782328966845612,0.52841796875,0.0782328966845612,175.05078125,28.30524006240248
