t,fC_mean,fC_std,fD_mean,fD_std,avgR_mean,avgR_std
0,0.496875,0.015896085897949847,0.503125,0.015896085897949847,0.0,0.0
1,0.32265625,0.02390165396996618,0.67734375,0.02390165396996618,8.198437595367432,0.26228529545282103
2,0.2140625,0.03327428037351071,0.7859375,0.03327428037351071,13.52226505279541,0.6280789561264704
3,0.16953125,0.054047595488837426,0.83046875,0.054047595488837426,17.054296493530273,1.04612794767524
4,0.13046875,0.05273292822089439,0.86953125,0.05273292822089439,19.851562118530275,1.9045872851257672
5,0.1015625,0.049224950006323015,0.8984375,0.049224950006323015,22.004296875,2.7316569638346624
6,0.08125,0.04558110045567132,0.91875,0.04558110045567132,23.680077743530273,3.4829981591399712
7,0.07890625,0.05035275951350631,0.92109375,0.05035275951350631,25.020703125,4.1745329270100875
8,0.075,0.05662850085756288,0.925,0.05662850085756289,26.32265625,4.972941830713502
9,0.07578125,0.059528994379839814,0.92421875,0.059528994379839814,27.56015625,5.869496648415579
10,0.06796875,0.05859895810187243,0.93203125,0.05859895810187243,28.810546875,6.767516740793041
11,0.06953125,0.06482021410216106,0.93046875,0.06482021410216106,29.93203125,7.6804329893125365
12,0.065625,0.06143626016042968,0.934375,0.06143626016042969,31.079296875,8.62780615228836
13,0.0703125,0.07164535323818984,0.9296875,0.07164535323818984,32.162109375,9.512110890915551
14,0.0703125,0.08190093816236173,0.9296875,0.08190093816236173,33.322265625,10.576363073929622
15,0.07578125,0.09156303327489757,0.92421875,0.09156303327489758,34.482421875,11.831740050890062
16,0.0734375,0.09264979425233497,0.9265625,0.09264979425233497,35.73281288146973,13.27888285558592
17,0.06484375,0.08102432601540109,0.93515625,0.08102432601540109,36.94453163146973,14.755762611177941
18,0.0625,0.07654655446197431,0.9375,0.07654655446197431,38.01445350646973,16.049806344427097
19,0.05703125,0.07038191018472005,0.94296875,0.07038191018472005,39.04570350646973,17.22900368747656
20,0.06328125,0.07798424820917363,0.93671875,0.07798424820917363,39.98671989440918,18.27718838419622
21,0.06171875,0.07584163187194748,0.93828125,0.07584163187194748,41.030859756469724,19.458977838048224
22,0.06796875,0.08332682266233364,0.93203125,0.08332682266233365,42.04921913146973,20.631790403264485
23,0.06953125,0.0852386356061616,0.93046875,0.0852386356061616,43.17070350646973,21.94370582042242
24,0.07421875,0.09097454142506023,0.92578125,0.09097454142506023,44.317969131469724,23.31687782658141
25,0.0703125,0.08615030470056388,0.9296875,0.08615030470056388,45.542578506469724,24.76374593982262
26,0.0765625,0.09428881619457846,0.9234375,0.09428881619457846,46.702734756469724,26.15684082931194
27,0.08359375,0.10256714645172693,0.91640625,0.10256714645172693,47.96601600646973,27.696712750702428
28,0.084375,0.1033673761547859,0.915625,0.1033673761547859,49.345312881469724,29.367508644576617
29,0.0828125,0.10154446955336859,0.9171875,0.10154446955336859,50.73750038146973,31.046646564134736
30,0.08515625,0.10436049674685341,0.91484375,0.10436049674685341,52.10390663146973,32.703507742995484
31,0.07890625,0.09671105078402363,0.92109375,0.09671105078402363,53.50898475646973,34.38856336938221
32,0.08203125,0.10053567463840883,0.91796875,0.10053567463840883,54.810939407348634,35.952474987938125
33,0.0828125,0.10169462559545613,0.9171875,0.10169462559545613,56.164455032348634,37.596910227453286
34,0.08359375,0.10238846828378673,0.91640625,0.10238846828378673,57.530859756469724,39.26579566535566
35,0.084375,0.10380928276170681,0.915625,0.10380928276170681,58.91015968322754,40.93367517803418
36,0.0859375,0.10571441296897505,0.9140625,0.10571441296897505,60.30234565734863,42.602739346771436
37,0.0859375,0.10536742818288297,0.9140625,0.10536742818288297,61.72031593322754,44.306464110364814
38,0.08203125,0.10138205123442709,0.91796875,0.10138205123442709,63.13828468322754,46.03737999101386
39,0.0796875,0.09772185296480516,0.9203125,0.09772185296480516,64.49179878234864,47.704921603061905
40,0.075,0.09215439024064453,0.925,0.09215439024064453,65.80664558410645,49.31123769884187
41,0.06953125,0.08715052979615213,0.93046875,0.08715052979615213,67.04414405822754,50.82795896284657
42,0.06875,0.08775075676311857,0.93125,0.08775075676311857,68.19140663146973,52.25381411698085
43,0.06875,0.08477912478906585,0.93125,0.08477912478906585,69.32578315734864,53.67558864769113
44,0.06875,0.08423744574490016,0.93125,0.08423744574490016,70.46016120910645,55.071667322472024
45,0.08046875,0.09874703318328101,0.91953125,0.098747033183281,71.59453468322754,56.45472240189864
46,0.0859375,0.10536742818288297,0.9140625,0.10536742818288297,72.92226905822754,58.07962433326769
47,0.084375,0.10360329424359536,0.915625,0.10360329424359536,74.34023780822754,59.8123872445954
48,0.0875,0.10897247358851683,0.9125,0.10897247358851683,75.73242835998535,61.51829262447723
49,0.0984375,0.12259403278708143,0.9015625,0.12259403278708145,77.17617530822754,63.30817969273624
50,0.103125,0.1286953767623375,0.896875,0.1286953767623375,78.80039405822754,65.32234276256348
51,0.1078125,0.1335137735755192,0.8921875,0.1335137735755192,80.50195960998535,67.43553597837
52,0.11171875,0.13776607778223202,0.88828125,0.13776607778223202,82.28086585998535,69.63424812234693
53,0.1140625,0.14024253545198045,0.8859375,0.14024253545198048,84.12422523498535,71.90473484890082
54,0.1203125,0.14983715118421065,0.8796875,0.14983715118421065,86.00625953674316,74.21561274336351
55,0.121875,0.15379715359240234,0.878125,0.15379715359240234,87.99141273498535,76.67932949733964
56,0.121875,0.1521814038820118,0.878125,0.15218140388201182,90.00235023498536,79.19384901231616
57,0.13046875,0.161164887905989,0.86953125,0.161164887905989,92.01328773498535,81.69509654637265
58,0.13203125,0.16208631236551096,0.86796875,0.16208631236551096,94.16602210998535,84.35193831359359
59,0.13359375,0.1637347917556009,0.86640625,0.1637347917556009,96.34453773498535,87.02081109110816
60,0.13828125,0.16957984614555469,0.86171875,0.16957984614555469,98.54883460998535,89.71186816388048
61,0.13125,0.16392479339814647,0.86875,0.16392479339814645,100.83047828674316,92.470158450806
62,0.1359375,0.17056317561243986,0.8640625,0.17056317561243986,102.99610023498535,95.04917819524792
63,0.13984375,0.1760570752625409,0.86015625,0.1760570752625409,105.23907203674317,97.72162295944285
64,0.140625,0.17670762840777418,0.859375,0.17670762840777418,107.54649085998535,100.47526986690195
65,0.14296875,0.18227752921369655,0.85703125,0.18227752921369653,109.86680335998535,103.25448149117264
66,0.1453125,0.18608515670755418,0.8546875,0.18608515670755418,112.22578773498535,106.07607819681675
67,0.14453125,0.19050329106409158,0.85546875,0.19050329106409158,114.62345314025879,108.95149167307487
68,0.14375,0.19102161608702822,0.85625,0.19102161608702822,117.00820960998536,111.80958090256195
69,0.1375,0.18023693173847585,0.8625,0.18023693173847585,119.38009376525879,114.66487368501988
70,0.14765625,0.1899321424877843,0.85234375,0.1899321424877843,121.64883460998536,117.41259079245225
71,0.15703125,0.2001952172255871,0.84296875,0.20019521722558709,124.08516273498535,120.37758475218848
72,0.1640625,0.20881454840360142,0.8359375,0.20881454840360142,126.67617835998536,123.5405426024193
73,0.16328125,0.2112035359404525,0.83671875,0.2112035359404525,129.38320960998536,126.8527278768868
74,0.178125,0.22962105756686385,0.821875,0.22962105756686385,132.07734413146972,130.15777975594355
75,0.1796875,0.23143995576606904,0.8203125,0.23143995576606904,135.01641273498535,133.77294476544108
76,0.175,0.22374869063862696,0.825,0.22374869063862698,137.98126258850098,137.4290185351471
77,0.171875,0.22008521077073762,0.828125,0.22008521077073762,140.86875648498534,140.99488294290592
78,0.1703125,0.21899539806808727,0.8296875,0.21899539806808724,143.70468788146974,144.50398989352578
79,0.16953125,0.21924608926101735,0.83046875,0.2192460892610174,146.51485633850098,147.98938297796417
80,0.17890625,0.2342239096329621,0.82109375,0.23422390963296214,149.31211585998534,151.4682381255285
81,0.17890625,0.23252394029970333,0.82109375,0.23252394029970333,152.2640811920166,155.1548023295751
82,0.17890625,0.2342239096329621,0.82109375,0.23422390963296214,155.21602210998535,158.84428206388026
83,0.18203125,0.23695970616066775,0.81796875,0.23695970616066778,158.16797523498536,162.5466321677346
84,0.19140625,0.24476950254269833,0.80859375,0.24476950254269833,161.1715030670166,166.31602499082337
85,0.1984375,0.25138046597115493,0.8015625,0.251380465971155,164.3297061920166,170.2664159263373
86,0.19921875,0.25199400104466774,0.80078125,0.25199400104466774,167.6039249420166,174.35317001819257
87,0.19453125,0.24522291357813605,0.80546875,0.24522291357813608,170.89102210998536,178.4565337678113
88,0.1859375,0.2359530210126584,0.8140625,0.23595302101265836,174.10079383850098,182.46023123993706
89,0.18828125,0.23779278827636888,0.81171875,0.23779278827636888,177.16876258850098,186.2990955695614
90,0.190625,0.24214213284763145,0.809375,0.24214213284763145,180.2754093170166,190.18096475025928
91,0.190625,0.24214213284763145,0.809375,0.24214213284763145,183.42071571350098,194.1224115677521
92,0.19140625,0.2383772859748806,0.80859375,0.2383772859748806,186.56602821350097,198.06602436580823
93,0.19296875,0.2402594626128178,0.80703125,0.2402594626128178,189.7242374420166,201.9885734619834
94,0.20078125,0.2510670587089234,0.79921875,0.2510670587089234,192.90821571350097,205.94288612811758
95,0.2,0.24988278502129757,0.8,0.24988278502129754,196.2211124420166,210.0683573362098
96,0.20546875,0.25418374259578447,0.79453125,0.2541837425957844,199.52111854553223,214.17644522009098
97,0.20703125,0.25607844867344853,0.79296875,0.25607844867344853,202.91135292053224,218.36864140034635
98,0.20390625,0.25083357125542427,0.79609375,0.25083357125542427,206.32736854553224,222.59226254160404
99,0.20234375,0.24892836726908005,0.79765625,0.24892836726908005,209.691809463501,226.72942090687042
100,0.19765625,0.24278655749443792,0.80234375,0.2427865574944379,213.03049354553224,230.8353109148185
101,0.1953125,0.23966682195680528,0.8046875,0.23966682195680528,216.29182167053222,234.83774206827383
102,0.19375,0.23811597751935928,0.80625,0.23811597751935926,219.51447792053222,238.78624455766635
103,0.19921875,0.24469468380259102,0.80078125,0.24469468380259102,222.71135902404785,242.71285059332183
104,0.2,0.24514823321818985,0.8,0.24514823321818985,225.99846229553222,246.7469998676722
105,0.209375,0.25672830741491093,0.790625,0.25672830741491093,229.2984561920166,250.78090667375875
106,0.2046875,0.25112782710578885,0.7953125,0.2511278271057889,232.75314979553224,255.0079738931071
107,0.20859375,0.2555010014045933,0.79140625,0.25550100140459336,236.13049964904786,259.14567469488304
108,0.2125,0.2602700107880756,0.7875,0.26027001078807566,239.57227821350097,263.3287332335067
109,0.215625,0.2648241604112057,0.784375,0.26482416041120566,243.07855262756348,267.59352267427784
110,0.21328125,0.2620578493505776,0.78671875,0.2620578493505776,246.63635292053223,271.89233380165444
111,0.2125,0.26100766272276377,0.7875,0.26100766272276377,250.15550575256347,276.1442296594604
112,0.20859375,0.2555487737815425,0.79140625,0.25554877378154256,253.66174354553223,280.3845842458962
113,0.20390625,0.24998046798700094,0.79609375,0.24998046798700094,257.10356483459475,284.56986003709216
114,0.18984375,0.23259217762803203,0.81015625,0.23259217762803203,260.4680057525635,288.65401845231514
115,0.19296875,0.23634071505720294,0.80703125,0.23634071505720297,263.6004154205322,292.4639015912899
116,0.19453125,0.23840800931648667,0.80546875,0.23840800931648667,266.7844120025635,296.34484484741625
117,0.19140625,0.23515495223894392,0.80859375,0.23515495223894392,269.9941654205322,300.2467087031302
118,0.18828125,0.23155069133183342,0.81171875,0.23155069133183342,273.15239295959475,304.07222775368575
119,0.19765625,0.2424595246505074,0.80234375,0.24245952465050738,276.2590213775635,307.8326707828162
120,0.20234375,0.2503951954536069,0.79765625,0.25039519545360694,279.52036170959474,311.793580422601
121,0.1984375,0.24800719416858658,0.8015625,0.24800719416858658,282.85902137756347,315.8201017395443
122,0.1875,0.2348952559120767,0.8125,0.2348952559120767,286.13324012756345,319.7532799118993
123,0.1875,0.23124208179011232,0.8125,0.23124208179011232,289.2270023345947,323.4699981038041
124,0.1859375,0.22997961866217626,0.8140625,0.22997961866217623,292.32074012756345,327.21635869183535
125,0.184375,0.22808486376374254,0.815625,0.22808486376374254,295.3887088775635,330.9271829284883
126,0.17734375,0.2205506248574236,0.82265625,0.2205506248574236,298.4309085845947,334.6084001289339
127,0.18515625,0.23182993160396695,0.81484375,0.23182993160396695,301.35706825256347,338.1430611275251
128,0.184375,0.23115496357962984,0.815625,0.23115496357962984,304.4121341705322,341.8274900750312
129,0.19296875,0.24170314469665055,0.80703125,0.24170314469665055,307.4543460845947,345.4980823760388
130,0.19765625,0.24783732536434055,0.80234375,0.24783732536434053,310.63831825256347,349.34397348458884
131,0.19140625,0.24476950254269833,0.80859375,0.24476950254269833,313.8996585845947,353.28552520735843
132,0.190625,0.2414985159439391,0.809375,0.2414985159439391,317.05783729553224,357.0903629217164
133,0.18125,0.2304171022637534,0.81875,0.2304171022637534,320.20317420959475,360.8909360946635
134,0.178125,0.22543631740055775,0.821875,0.22543631740055772,323.1937992095947,364.506128405856
135,0.17265625,0.21744027556434894,0.82734375,0.21744027556434894,326.1328495025635,368.0651025118382
136,0.16796875,0.21128443691206883,0.83203125,0.21128443691206883,328.9816898345947,371.5204702907328
