t,fC_mean,fC_std,fD_mean,fD_std,avgR_mean,avgR_std
0,0.27421875,0.01838844108740597,0.72578125,0.018388441087405966,4.471875,0.14306477308154864
1,0.1265625,0.022453293536249867,0.8734375,0.022453293536249867,6.939843463897705,0.30045737255423427
2,0.0578125,0.02642427269576213,0.9421875,0.02642427269576213,8.078905963897705,0.4035475180063507
3,0.02578125,0.016124818312929917,0.97421875,0.016124818312929917,8.59921875,0.6306995976071929
4,0.00703125,0.005740991584648074,0.99296875,0.005740991584648074,8.831249809265136,0.7722862675040559
5,0.00234375,0.001913663861549358,0.99765625,0.0019136638615493578,8.89453125,0.8214835391400883
6,0.0,0.0,1.0,0.0,8.915625,0.8300449441897709
7,0.0,0.0,1.0,0.0,8.915625,0.8300449441897709
8,0.0,0.0,1.0,0.0,8.915625,0.8300449441897709
9,0.0,0.0,1.0,0.0,8.915625,0.8300449441897709
10,0.0,0.0,1.0,0.0,8.915625,0.8300449441897709
11,0.0,0.0,1.0,0.0,8.915625,0.8300449441897709
12,0.0,0.0,1.0,0.0,8.915625,0.8300449441897709
13,0.0,0.0,1.0,0.0,8.915625,0.8300449441897709
14,0.0,0.0,1.0,0.0,8.915625,0.8300449441897709
15,0.0,0.0,1.0,0.0,8.915625,0.8300449441897709
16,0.0,0.0,1.0,0.0,8.915625,0.8300449441897709
17,0.0,0.0,1.0,0.0,8.915625,0.8300449441897709
18,0.0,0.0,1.0,0.0,8.915625,0.8300449441897709
19,0.0,0.0,1.0,0.0,8.915625,0.8300449441897709
20,0.0,0.0,1.0,0.0,8.915625,0.8300449441897709
21,0.0,0.0,1.0,0.0,8.915625,0.8300449441897709
22,0.0,0.0,1.0,0.0,8.915625,0.8300449441897709
23,0.0,0.0,1.0,0.0,8.915625,0.8300449441897709
24,0.0,0.0,1.0,0.0,8.915625,0.8300449441897709
25,0.0,0.0,1.0,0.0,8.915625,0.8300449441897709
26,0.0,0.0,1.0,0.0,8.915625,0.8300449441897709
