t,fC_mean,fC_std,fD_mean,fD_std,avgR_mean,avgR_std
0,0.27578125,0.019546868754995006,0.72421875,0.019546868754995006,4.96875,0.15896085897949846
1,0.1359375,0.027554987638356874,0.8640625,0.02755498763835687,7.7265625,0.34710718580504785
2,0.06953125,0.03514756837250623,0.93046875,0.03514756837250623,9.0859375,0.5072713462733727
3,0.0375,0.02090482525040571,0.9625,0.020904825250405705,9.78125,0.8347318993245676
4,0.01171875,0.010186253758129139,0.98828125,0.010186253758129139,10.15625,1.0417317687989553
5,0.00078125,0.0015625,0.99921875,0.0015625,10.273437690734863,1.1383216018175275
6,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
7,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
8,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
9,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
10,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
11,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
12,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
13,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
14,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
15,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
16,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
17,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
18,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
19,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
20,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
21,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
22,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
23,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
24,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
25,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
26,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
27,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
28,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
29,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
30,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
31,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
32,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
33,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
34,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
35,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
36,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
37,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
38,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
39,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
40,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
41,0.0,0.0,1.0,0.0,10.281250190734863,1.1413737661242656
