t,fC_mean,fC_std,fD_mean,fD_std,avgR_mean,avgR_std
0,0.3078125,0.026308528500754276,0.6921875,0.026308528500754276,6.95625,0.22254520257129787
1,0.18515625,0.03727143888086426,0.81484375,0.03727143888086426,11.265625,0.5672757334951849
2,0.1234375,0.05267502447199242,0.8765625,0.05267502447199241,13.8578125,0.9336038833132069
3,0.08203125,0.04674461031766122,0.91796875,0.04674461031766122,15.585937881469727,1.633682994511961
4,0.053125,0.036443449342783124,0.946875,0.03644344934278313,16.734375190734863,2.253496539398304
5,0.0359375,0.026308528500754276,0.9640625,0.026308528500754276,17.478125,2.732755770566133
6,0.02421875,0.01788362990978062,0.97578125,0.01788362990978062,17.98125,3.043377800651769
7,0.015625,0.01330420809838,0.984375,0.01330420809838,18.3203125,3.221646148516314
8,0.0140625,0.011744762795603835,0.9859375,0.011744762795603833,18.539062881469725,3.351232803240931
9,0.0046875,0.004555431167847891,0.9953125,0.004555431167847891,18.7359375,3.4683431630787345
10,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
11,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
12,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
13,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
14,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
15,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
16,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
17,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
18,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
19,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
20,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
21,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
22,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
23,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
24,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
25,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
26,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
27,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
28,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
29,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
30,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
31,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
32,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
33,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
34,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
35,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
36,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
37,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
38,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
39,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
40,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
41,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
42,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
43,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
44,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
45,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
46,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
47,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
48,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
49,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
50,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
51,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
52,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
53,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
54,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
55,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
56,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
57,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
58,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
59,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
60,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
61,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
62,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
63,0.0,0.0,1.0,0.0,18.8015625,3.5029723706714413
