t,fC_mean,fC_std,fD_mean,fD_std,avgR_mean,avgR_std
0,0.34453125,0.022289597840136104,0.65546875,0.0222895978401361,9.9375,0.31792171795899693
1,0.25703125,0.015108655942041966,0.74296875,0.015108655942041966,16.828125,0.7338761603635862
2,0.2171875,0.038795965681047304,0.7828125,0.038795965681047304,21.96875,0.930179754133576
3,0.1828125,0.05543022429708363,0.8171875,0.05543022429708362,26.3125,1.626351601361157
4,0.15234375,0.050931268790645697,0.84765625,0.050931268790645697,29.96875,2.6380812451950755
5,0.14921875,0.05727154002534767,0.85078125,0.057271540025347664,33.015625,3.5796598782216726
6,0.14921875,0.06391942865338364,0.85078125,0.06391942865338364,36.0,4.640493474567117
7,0.153125,0.08353897153798938,0.846875,0.08353897153798938,38.984375,5.884425617148202
8,0.15703125,0.08884980084037893,0.84296875,0.08884980084037893,42.046875,7.515836145682661
9,0.16171875,0.09018616812945875,0.83828125,0.09018616812945875,45.1875,9.259259512442126
10,0.17265625,0.10450660677380641,0.82734375,0.10450660677380641,48.421875,11.040298165980392
11,0.18046875,0.11362824012156925,0.81953125,0.11362824012156926,51.875,13.08494632440271
12,0.18671875,0.11557220078267091,0.81328125,0.11557220078267091,55.484375,15.236370061673155
13,0.18671875,0.11381608657171446,0.81328125,0.11381608657171446,59.21875,17.450404051554223
14,0.18359375,0.11081639516560715,0.81640625,0.11081639516560715,62.953125,19.643452710127107
15,0.18515625,0.1109705056535294,0.81484375,0.11097050565352941,66.625,21.67511353776492
16,0.18125,0.11171055476934576,0.81875,0.11171055476934576,70.328125,23.69356988522941
17,0.19375,0.1210962701350665,0.80625,0.1210962701350665,73.953125,25.72444499522779
18,0.2,0.12491207845420715,0.8,0.12491207845420713,77.828125,27.827129228394185
19,0.21328125,0.135532802763759,0.78671875,0.135532802763759,81.828125,29.88840736023333
20,0.21796875,0.14197270864500686,0.78203125,0.14197270864500683,86.09375,32.18533821623986
21,0.23203125,0.1546717163664708,0.76796875,0.15467171636647084,90.453125,34.560910621231464
22,0.240625,0.15744852829575767,0.759375,0.15744852829575767,95.09375,37.17500446578655
23,0.2625,0.16738452176052598,0.7375,0.16738452176052598,99.90625,39.924532078895425
24,0.27578125,0.17494767632959576,0.72421875,0.17494767632959576,105.15625,43.02050859946044
25,0.2890625,0.17679395780293228,0.7109375,0.17679395780293228,110.671875,46.346094217514704
26,0.30703125,0.18993535598493766,0.69296875,0.18993535598493766,116.453125,49.810176780829636
27,0.315625,0.19356089561814907,0.684375,0.19356089561814907,122.59375,53.55475075215083
28,0.3296875,0.19656784074620395,0.6703125,0.19656784074620395,128.90625,57.38881914188512
29,0.3484375,0.20437416379798354,0.6515625,0.2043741637979835,135.5,61.3087568938973
30,0.3640625,0.21219820020884955,0.6359375,0.21219820020884955,142.46875,65.39430433197145
31,0.37734375,0.2223970530801836,0.62265625,0.2223970530801836,149.75,69.60639198153787
32,0.37265625,0.21623272600805596,0.62734375,0.21623272600805596,157.296875,73.97325517015423
