type,step,episode_reward,mean_episode_fC,actor_loss,critic_loss,eval_reward,eval_mean_fC
train_episode,150,1.5520000000000005,0.0070933333333333334,,,,
train_episode,300,2.0831999999999993,0.010656000000000004,,,,
train_episode,450,1.4416000000000002,0.0063360000000000005,,,,
train_episode,600,5.471466666666665,0.03305600000000001,,,,
train_episode,750,1.0608000000000002,0.003925333333333334,,,,
train_episode,900,1.3600000000000003,0.0057280000000000005,,,,
train_episode,1050,2.5087999999999995,0.013237333333333332,,,,
train_episode,1200,1.3471999999999997,0.0056106666666666674,,,,
train_episode,1350,2.0319999999999996,0.009930666666666666,,,,
train_episode,1500,2.689599999999999,0.014805333333333332,,,,
train_episode,1650,6.362133333333333,0.039125333333333324,,,,
train_episode,1800,1.3408,0.005749333333333334,,,,
train_episode,1950,2.699199999999999,0.014709333333333333,,,,
train_episode,2100,2.3487999999999998,0.012330666666666665,,,,
train_episode,2250,4.3728,0.025952000000000013,,,,
train_episode,2400,2.5823999999999994,0.013887999999999996,,,,
train_episode,2550,1.9776,0.009706666666666666,,,,
train_episode,2700,1.5168000000000004,0.006816000000000002,,,,
train_episode,2850,1.8512,0.009152,,,,
train_episode,3000,2.8432,0.015637333333333333,,,,
eval,3000,,,,,3.7609599999999994,0.021702399999999993
train_episode,3150,1.3184,0.005674666666666667,,,,
train_episode,3300,3.5232000000000014,0.020298666666666673,,,,
train_episode,3450,13.779200000000003,0.08914133333333335,,,,
train_episode,3600,4.463999999999999,0.026304000000000004,,,,
train_episode,3750,1.4032000000000002,0.006090666666666666,,,,
train_episode,3900,2.5696000000000008,0.013781333333333331,,,,
train_episode,4050,2.948800000000001,0.016224000000000006,,,,
train_episode,4200,1.8384000000000005,0.008992000000000002,,,,
train_episode,4350,1.488,0.006783999999999999,,,,
train_episode,4500,4.1872,0.024437333333333332,,,,
train_episode,4650,3.7397333333333345,0.021770666666666667,,,,
train_episode,4800,1.6464000000000005,0.007722666666666666,,,,
train_episode,4950,2.7152,0.014357333333333333,,,,
train_episode,5100,2.5909333333333335,0.014112,,,,
train_episode,5250,3.0991999999999997,0.017162666666666666,,,,
train_episode,5400,12.18826666666666,0.07784533333333328,,,,
train_episode,5550,10.678399999999998,0.06815999999999998,,,,
train_episode,5700,2.9349333333333334,0.016213333333333333,,,,
train_episode,5850,2.734399999999999,0.015114666666666665,,,,
train_episode,6000,2.644800000000002,0.014346666666666674,,,,
eval,6000,,,,,3.7599999999999993,0.02172799999999999
train_episode,6150,6.6885333333333366,0.04135466666666669,,,,
train_episode,6300,14.380799999999994,0.09233066666666664,,,,
train_episode,6450,19.046933333333335,0.12487466666666665,,,,
train_episode,6600,2.1168,0.010730666666666668,,,,
train_episode,6750,9.862933333333336,0.06257066666666666,,,,
train_episode,6900,1.2320000000000002,0.0051199999999999996,,,,
train_episode,7050,3.6048000000000004,0.020608000000000008,,,,
train_episode,7200,5.429333333333332,0.03268266666666666,,,,
train_episode,7350,3.5232000000000023,0.02011733333333334,,,,
train_episode,7500,2.3439999999999994,0.012074666666666666,,,,
train_episode,7650,15.303999999999995,0.09902933333333332,,,,
train_episode,7800,1.7232,0.008362666666666668,,,,
train_episode,7950,3.8208000000000006,0.022016,,,,
train_episode,8100,3.451199999999999,0.019648,,,,
train_episode,8250,3.046399999999999,0.016917333333333333,,,,
train_episode,8400,1.1119999999999999,0.004437333333333333,,,,
train_episode,8550,1.9376000000000002,0.009504000000000002,,,,
train_episode,8700,1.3184000000000002,0.0052906666666666675,,,,
train_episode,8850,1.5951999999999997,0.007477333333333333,,,,
train_episode,9000,4.3610666666666695,0.025856000000000018,,,,
eval,9000,,,,,4.15648,0.02436906666666667
train_episode,9150,1.6512000000000002,0.007818666666666666,,,,
train_episode,9300,3.4431999999999974,0.01971199999999999,,,,
train_episode,9450,1.9327999999999999,0.009461333333333335,,,,
train_episode,9600,5.2943999999999996,0.03225599999999999,,,,
train_episode,9750,1.6096000000000001,0.007392000000000002,,,,
train_episode,9900,3.390400000000002,0.01940266666666667,,,,
train_episode,10050,1.7168000000000005,0.007893333333333334,,,,
train_episode,10200,4.216000000000002,0.02469333333333334,,,,
train_episode,10350,3.1194666666666664,0.017408,,,,
train_episode,10500,2.826133333333333,0.015424,,,,
train_episode,10650,3.5183999999999993,0.02002133333333333,,,,
train_episode,10800,3.543999999999999,0.020138666666666662,,,,
train_episode,10950,2.8309333333333324,0.015562666666666664,,,,
train_episode,11100,3.3381333333333325,0.019050666666666664,,,,
train_episode,11250,3.726933333333333,0.021290666666666666,,,,
train_episode,11400,2.5573333333333337,0.013663999999999999,,,,
train_episode,11550,2.3712,0.012479999999999998,,,,
train_episode,11700,4.492800000000001,0.02637866666666666,,,,
train_episode,11850,4.667733333333334,0.027648,,,,
train_episode,12000,4.0592,0.023786666666666664,,,,
eval,12000,,,,,3.452373333333333,0.019667200000000003
train_episode,12150,2.6143999999999994,0.014421333333333335,,,,
train_episode,12300,3.242666666666666,0.018090666666666668,,,,
train_episode,12450,3.8266666666666653,0.021973333333333327,,,,
train_episode,12600,2.9861333333333335,0.016554666666666676,,,,
train_episode,12750,4.829866666666668,0.028714666666666673,,,,
train_episode,12900,3.1696000000000004,0.017728,,,,
train_episode,13050,2.6037333333333335,0.014154666666666668,,,,
train_episode,13200,5.122666666666668,0.030890666666666674,,,,
train_episode,13350,3.363200000000001,0.019146666666666673,,,,
train_episode,13500,2.648533333333334,0.014400000000000001,,,,
train_episode,13650,3.473600000000001,0.019658666666666675,,,,
train_episode,13800,2.6442666666666663,0.014271999999999996,,,,
train_episode,13950,3.089066666666666,0.017408,,,,
train_episode,14100,3.754666666666667,0.02154666666666667,,,,
train_episode,14250,2.7088000000000005,0.014794666666666666,,,,
train_episode,14400,3.517333333333333,0.02021333333333333,,,,
train_episode,14550,5.070400000000002,0.030368000000000006,,,,
train_episode,14700,9.453866666666668,0.05964800000000004,,,,
train_episode,14850,9.715199999999992,0.06170666666666663,,,,
train_episode,15000,18.372799999999984,0.11953066666666658,,,,
eval,15000,,,,,21.295680000000015,0.13901013333333342
train_episode,15150,33.77546666666668,0.2223786666666668,,,,
train_episode,15300,28.625066666666633,0.18737066666666644,,,,
train_episode,15450,20.583466666666666,0.13335466666666657,,,,
train_episode,15600,22.324266666666645,0.14417066666666656,,,,
train_episode,15750,20.21066666666667,0.1301973333333334,,,,
train_episode,15900,19.636266666666685,0.12707200000000005,,,,
train_episode,16050,21.58399999999999,0.14024533333333328,,,,
train_episode,16200,20.45173333333334,0.13316266666666673,,,,
train_episode,16350,20.085866666666654,0.13086933333333325,,,,
train_episode,16500,21.773333333333305,0.14219733333333318,,,,
train_episode,16650,22.32373333333332,0.14568533333333325,,,,
train_episode,16800,20.851733333333335,0.13568000000000002,,,,
train_episode,16950,19.517866666666684,0.1269546666666668,,,,
train_episode,17100,18.57173333333334,0.121024,,,,
train_episode,17250,20.963199999999997,0.13637333333333332,,,,
train_episode,17400,17.923200000000016,0.11662933333333339,,,,
train_episode,17550,18.79733333333335,0.1221120000000001,,,,
train_episode,17700,19.466666666666665,0.12676266666666666,,,,
train_episode,17850,22.160533333333344,0.1447893333333334,,,,
train_episode,18000,19.5296,0.1270933333333333,,,,
eval,18000,,,,,21.84821333333333,0.14261973333333336
train_episode,18150,20.716800000000003,0.13530666666666671,,,,
train_episode,18300,22.887999999999987,0.14958933333333324,,,,
train_episode,18450,18.886400000000005,0.12279466666666673,,,,
train_episode,18600,22.026666666666635,0.14393599999999981,,,,
train_episode,18750,22.126399999999993,0.14438399999999998,,,,
train_episode,18900,22.32053333333334,0.14570666666666673,,,,
train_episode,19050,22.259200000000007,0.14548266666666673,,,,
train_episode,19200,25.92906666666667,0.16951466666666676,,,,
train_episode,19350,24.634666666666668,0.16146133333333335,,,,
train_episode,19500,18.030933333333337,0.11722666666666666,,,,
train_episode,19650,24.34559999999999,0.15977599999999992,,,,
train_episode,19800,24.225066666666677,0.15790933333333343,,,,
