t,mean_fC
1,0.2711111009120941
2,0.1573333442211151
3,0.08266666531562805
4,0.06399999558925629
5,0.0542222261428833
6,0.06222222372889519
7,0.0560000017285347
8,0.06133333593606949
9,0.06044444441795349
10,0.06933333724737167
11,0.06755556166172028
12,0.06755556166172028
13,0.06488888710737228
14,0.06577777862548828
15,0.06311111152172089
16,0.07644444704055786
17,0.07822223007678986
18,0.08799999952316284
19,0.08977778255939484
20,0.08799999952316284
21,0.09244444221258163
22,0.09155555814504623
23,0.09600000083446503
24,0.09688888490200043
25,0.09600000083446503
26,0.10133333504199982
27,0.09777777642011642
28,0.10577777773141861
29,0.10311111062765121
30,0.09955555200576782
31,0.10222222656011581
32,0.10577777773141861
33,0.10666666179895401
34,0.10755555331707001
35,0.10666666179895401
36,0.10666666179895401
37,0.1128888875246048
38,0.11555556207895279
39,0.10577777773141861
40,0.10399999469518661
41,0.10044443607330322
42,0.109333336353302
43,0.11822222173213959
44,0.12888889014720917
45,0.12888889014720917
46,0.12977777421474457
47,0.14044444262981415
48,0.14133334159851074
49,0.14844444394111633
50,0.14044444262981415
51,0.14311110973358154
52,0.15199999511241913
53,0.1582222282886505
54,0.1635555475950241
55,0.1626666635274887
56,0.15288889408111572
57,0.14755555987358093
58,0.13866667449474335
59,0.13866665959358215
60,0.14488889276981354
61,0.15288889408111572
62,0.1582222282886505
63,0.1608888804912567
64,0.1617777794599533
65,0.15555556118488312
66,0.15733332931995392
67,0.1635555475950241
68,0.1599999964237213
69,0.1626666635274887
70,0.1635555475950241
71,0.1635555475950241
72,0.1688888818025589
73,0.1724444478750229
74,0.18222221732139587
75,0.18844445049762726
76,0.18222221732139587
77,0.19111111760139465
78,0.20355555415153503
79,0.19733333587646484
80,0.18755555152893066
81,0.19199998676776886
82,0.19200000166893005
83,0.20088887214660645
84,0.19911113381385803
85,0.19822223484516144
86,0.19466666877269745
87,0.20000000298023224
88,0.20622222125530243
89,0.20888888835906982
90,0.226666659116745
91,0.23200002312660217
92,0.2240000069141388
93,0.2293333262205124
94,0.2240000069141388
95,0.2257777750492096
96,0.2204444408416748
97,0.21688887476921082
98,0.23466667532920837
99,0.24355554580688477
100,0.2293333262205124
101,0.2240000069141388
102,0.2248888909816742
103,0.2177777737379074
104,0.222222238779068
105,0.2142222374677658
106,0.20177777111530304
107,0.18399998545646667
108,0.18044444918632507
109,0.18133333325386047
110,0.18400000035762787
111,0.18666668236255646
112,0.18577778339385986
113,0.18133333325386047
114,0.19200000166893005
115,0.19111111760139465
116,0.20533332228660583
117,0.20266667008399963
118,0.19466666877269745
119,0.20000000298023224
120,0.20622222125530243
121,0.20799998939037323
122,0.21511110663414001
123,0.21422222256660461
124,0.21511110663414001
125,0.2133333384990692
126,0.20177777111530304
127,0.20355555415153503
128,0.2177777737379074
129,0.2177777737379074
130,0.218666672706604
131,0.222222238779068
132,0.21688887476921082
133,0.2177777737379074
134,0.21688887476921082
135,0.2124444544315338
136,0.2195555716753006
137,0.21155555546283722
138,0.222222238779068
139,0.2213333398103714
140,0.2213333398103714
141,0.23199999332427979
142,0.23288889229297638
143,0.2231111079454422
144,0.2240000069141388
145,0.2124444544315338
146,0.2142222374677658
147,0.2284444272518158
148,0.2284444272518158
149,0.21511110663414001
150,0.20888888835906982
