t,mean_fC
1,0.3199999928474426
2,0.21599999070167542
3,0.1653333306312561
4,0.15199999511241913
5,0.14133334159851074
6,0.14133334159851074
7,0.14311110973358154
8,0.14933332800865173
9,0.15466667711734772
10,0.1617777794599533
11,0.1582222282886505
12,0.1644444465637207
13,0.17955556511878967
14,0.19022223353385925
15,0.20977778732776642
16,0.218666672706604
17,0.24977779388427734
18,0.24977779388427734
19,0.2746666371822357
20,0.2755555510520935
21,0.2817777991294861
22,0.30133333802223206
23,0.316444456577301
24,0.35466665029525757
25,0.37066665291786194
26,0.3866666853427887
27,0.3920000195503235
28,0.3884444534778595
29,0.41155558824539185
30,0.43377774953842163
31,0.4542222023010254
32,0.47377777099609375
33,0.48711109161376953
34,0.48533329367637634
35,0.5004444718360901
36,0.5173333883285522
37,0.5324444770812988
38,0.5333333015441895
39,0.5386666059494019
40,0.5519999861717224
41,0.5688889026641846
42,0.576888918876648
43,0.5893333554267883
44,0.5724444389343262
45,0.5884444117546082
46,0.5973333120346069
47,0.6062222719192505
48,0.5982222557067871
49,0.6115555167198181
50,0.6053333282470703
51,0.6257777214050293
52,0.6257778406143188
53,0.632888913154602
54,0.6266666650772095
55,0.6275555491447449
56,0.6479999423027039
57,0.6382222175598145
58,0.6355555653572083
59,0.6471110582351685
60,0.6622222065925598
61,0.6542221903800964
62,0.6666666865348816
63,0.6648889183998108
64,0.6773333549499512
65,0.6871111392974854
66,0.6986666917800903
67,0.7120000123977661
68,0.7173333168029785
69,0.7288888692855835
70,0.7208889126777649
71,0.7306666970252991
72,0.7217777967453003
73,0.7155555486679077
74,0.7253333330154419
75,0.7377777695655823
76,0.7511110901832581
77,0.7439999580383301
78,0.7413333058357239
79,0.7386666536331177
80,0.753777801990509
81,0.7591111063957214
82,0.758222222328186
83,0.753777801990509
84,0.7475555539131165
85,0.7422221899032593
86,0.7457777857780457
87,0.7386666536331177
88,0.7404444813728333
89,0.7528888583183289
90,0.746666669845581
91,0.7564444541931152
92,0.7475555539131165
93,0.7635555267333984
94,0.7528888583183289
95,0.7644444704055786
96,0.7680000066757202
97,0.7439999580383301
98,0.7519999742507935
99,0.7519999742507935
100,0.769777774810791
101,0.7822222113609314
102,0.7866666316986084
103,0.7911111116409302
104,0.7902222275733948
105,0.7804444432258606
106,0.7733333110809326
107,0.7777777910232544
108,0.7626667022705078
109,0.7724444270133972
110,0.7511111497879028
111,0.7431111335754395
112,0.758222222328186
113,0.7555555105209351
114,0.7528889179229736
115,0.7502222061157227
116,0.753777801990509
117,0.760888934135437
118,0.7760000228881836
119,0.7715555429458618
120,0.7759999632835388
121,0.7937778234481812
122,0.7795555591583252
123,0.7715555429458618
124,0.7715555429458618
125,0.769777774810791
126,0.7688888311386108
127,0.7617777585983276
128,0.7662221789360046
129,0.7786666750907898
130,0.7617777585983276
131,0.7777777910232544
132,0.7724444270133972
133,0.7644444704055786
134,0.785777747631073
135,0.7795555591583252
136,0.781333327293396
137,0.7786666750907898
138,0.7884443998336792
139,0.795555591583252
140,0.7848888635635376
141,0.788444459438324
142,0.785777747631073
143,0.7875555753707886
144,0.7875555753707886
145,0.792888879776001
146,0.7982222437858582
147,0.785777747631073
148,0.7911111116409302
149,0.8008888363838196
150,0.792888879776001
