t,mean_fC
1,0.29983997344970703
2,0.18992000818252563
3,0.11640000343322754
4,0.08431999385356903
5,0.07103999704122543
6,0.06576000154018402
7,0.0610399954020977
8,0.06464000046253204
9,0.06712000072002411
10,0.06824000179767609
11,0.07072000205516815
12,0.07072000205516815
13,0.07208000123500824
14,0.07319999486207962
15,0.07520000636577606
16,0.07656000554561615
17,0.07823999226093292
18,0.0804000049829483
19,0.08215999603271484
20,0.08448000252246857
21,0.08743999898433685
22,0.08991999924182892
23,0.09440000355243683
24,0.09711999446153641
25,0.09728000313043594
26,0.10007999837398529
27,0.10311999171972275
28,0.10607999563217163
29,0.10655999183654785
30,0.10999999940395355
31,0.11616001278162003
32,0.11935999244451523
33,0.12111999839544296
34,0.12240000069141388
35,0.12592001259326935
36,0.1305599957704544
37,0.13312000036239624
38,0.1372000128030777
39,0.14239999651908875
40,0.14560000598430634
41,0.15216000378131866
42,0.15600000321865082
43,0.15992000699043274
44,0.16312000155448914
45,0.16831998527050018
46,0.17095999419689178
47,0.17639999091625214
48,0.1796800047159195
49,0.18295998871326447
50,0.18568000197410583
51,0.18848000466823578
52,0.18943998217582703
53,0.18888001143932343
54,0.18983998894691467
55,0.1903200000524521
56,0.18999998271465302
57,0.19336000084877014
58,0.19512000679969788
59,0.19832000136375427
60,0.19968000054359436
61,0.20799998939037323
62,0.20871999859809875
63,0.21279999613761902
64,0.21359999477863312
65,0.21592000126838684
66,0.21967999637126923
67,0.22175998985767365
68,0.22327999770641327
69,0.2268799990415573
70,0.22704000771045685
71,0.22880001366138458
72,0.23000001907348633
73,0.2295999974012375
74,0.22856000065803528
75,0.23160001635551453
76,0.23136000335216522
77,0.2314399927854538
78,0.2340800017118454
79,0.237280011177063
80,0.24247999489307404
81,0.24559998512268066
82,0.2486400157213211
83,0.2513599991798401
84,0.25599998235702515
85,0.25863999128341675
86,0.2625599801540375
87,0.2662400007247925
88,0.27080002427101135
89,0.2736000120639801
90,0.2717600166797638
91,0.27159997820854187
92,0.2740800082683563
93,0.27616000175476074
94,0.2760000228881836
95,0.27720001339912415
96,0.2784000039100647
97,0.28151997923851013
98,0.2855200171470642
99,0.2887199819087982
100,0.2919999957084656
101,0.29440000653266907
102,0.29632002115249634
103,0.3001599907875061
104,0.3039200007915497
105,0.3047199845314026
106,0.30319997668266296
107,0.30191999673843384
108,0.30320000648498535
109,0.304720014333725
110,0.30744001269340515
111,0.3096800148487091
112,0.3120799958705902
113,0.3155199885368347
114,0.3156000077724457
115,0.31616002321243286
116,0.3145599961280823
117,0.31647998094558716
118,0.3184000253677368
119,0.3145599961280823
120,0.31543999910354614
121,0.31784000992774963
122,0.31463998556137085
123,0.32264000177383423
124,0.324319988489151
125,0.324319988489151
126,0.3277600109577179
127,0.32975998520851135
128,0.3294399678707123
129,0.3286399841308594
130,0.32919996976852417
131,0.3327999711036682
132,0.3323200047016144
133,0.3328799903392792
134,0.33616000413894653
135,0.3378400206565857
136,0.33559995889663696
137,0.3428800106048584
138,0.34408000111579895
139,0.34784001111984253
140,0.34775999188423157
141,0.3495199978351593
142,0.356080025434494
143,0.3569599986076355
144,0.36079999804496765
145,0.36167997121810913
146,0.3622400164604187
147,0.365200012922287
148,0.3686400055885315
149,0.37463998794555664
150,0.37400001287460327
