t,mean_fC
1,0.7495200037956238
2,0.5420000553131104
3,0.436240017414093
4,0.27079999446868896
5,0.22032001614570618
6,0.14688000082969666
7,0.11072000116109848
8,0.0708799958229065
9,0.05023999884724617
10,0.03192000091075897
11,0.020480001345276833
12,0.013919999822974205
13,0.009120000526309013
14,0.005600000265985727
15,0.0033599999733269215
16,0.0021600001491606236
17,0.0017600000137463212
18,0.0014400000218302011
19,0.0008800000068731606
20,0.00048000001697801054
21,0.0006399999838322401
22,0.00031999999191612005
23,0.00015999999595806003
24,7.999999797903001e-05
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
