t,mean_fC
1,0.33320313692092896
2,0.23710937798023224
3,0.19550780951976776
4,0.16660156846046448
5,0.16289062798023224
6,0.17167969048023224
7,0.18359375
8,0.19785156846046448
9,0.21171875298023224
10,0.220703125
11,0.22988280653953552
12,0.24921874701976776
13,0.2611328065395355
14,0.2769531309604645
15,0.28925782442092896
16,0.30000001192092896
17,0.3138671815395355
18,0.333984375
19,0.349609375
20,0.3707031309604645
21,0.3861328065395355
22,0.39453125
23,0.4052734375
24,0.4130859375
25,0.42070311307907104
26,0.43476563692092896
27,0.44921875
28,0.46660155057907104
29,0.4798828065395355
30,0.48554688692092896
31,0.4996093809604645
32,0.511523425579071
33,0.522265613079071
34,0.5367187261581421
35,0.5484374761581421
36,0.5611327886581421
37,0.5726562738418579
38,0.582812488079071
39,0.584179699420929
40,0.597460925579071
41,0.601367175579071
42,0.6107422113418579
43,0.6142578125
44,0.616015613079071
45,0.6234375238418579
46,0.6328125
47,0.6371093988418579
48,0.6333984136581421
49,0.648242175579071
50,0.6474609375
51,0.657421886920929
52,0.6640625
53,0.671093761920929
54,0.6761718988418579
55,0.6767578125
56,0.685351550579071
57,0.692578136920929
58,0.696093738079071
59,0.686328113079071
60,0.699023425579071
61,0.7037109136581421
62,0.706835925579071
63,0.7093750238418579
64,0.708203136920929
65,0.713671863079071
66,0.7171875238418579
67,0.7171875238418579
68,0.724414050579071
69,0.721484363079071
70,0.720898449420929
71,0.722851574420929
72,0.736328125
73,0.737109363079071
74,0.7367187738418579
75,0.7398437261581421
76,0.7431640625
77,0.736328125
78,0.744140625
79,0.740039050579071
80,0.7417968511581421
81,0.748046875
82,0.7427734136581421
83,0.744921863079071
84,0.748828113079071
85,0.7476562261581421
86,0.7490234375
87,0.753125011920929
88,0.761914074420929
89,0.7626953125
90,0.7652343511581421
91,0.7662109136581421
92,0.770703136920929
93,0.766406238079071
94,0.7613281011581421
95,0.7642577886581421
96,0.771289050579071
97,0.768750011920929
98,0.766796886920929
99,0.7724609375
100,0.770312488079071
101,0.768359363079071
102,0.772656261920929
103,0.7699218988418579
104,0.7740234136581421
105,0.775195300579071
106,0.776171863079071
107,0.7705078125
108,0.7679687738418579
109,0.773632824420929
110,0.773632824420929
111,0.7666015625
112,0.7744140625
113,0.7763671875
114,0.7835937738418579
115,0.770312488079071
116,0.767578125
117,0.7587890625
118,0.767382800579071
119,0.7626953125
120,0.764843761920929
121,0.768359363079071
122,0.769335925579071
123,0.768750011920929
124,0.770703136920929
125,0.781445324420929
126,0.780468761920929
127,0.7818359136581421
128,0.788867175579071
129,0.7876952886581421
130,0.796093761920929
131,0.8001953363418579
132,0.8031250238418579
133,0.7984374761581421
134,0.7896484136581421
135,0.797656238079071
136,0.7962890863418579
137,0.800585925579071
138,0.796679675579071
139,0.7994140386581421
140,0.7953125238418579
141,0.792773425579071
142,0.7958984375
143,0.794726550579071
144,0.7992187738418579
145,0.801562488079071
146,0.798828125
147,0.795117199420929
148,0.793164074420929
149,0.7886718511581421
150,0.787890613079071
