t,mean_fC
1,0.2826666533946991
2,0.1653333455324173
3,0.09866666793823242
4,0.07111111283302307
5,0.06488888710737228
6,0.06488888710737228
7,0.06666667014360428
8,0.06044444441795349
9,0.058666668832302094
10,0.0560000017285347
11,0.059555552899837494
12,0.06133333593606949
13,0.06666666269302368
14,0.06755556166172028
15,0.07111111283302307
16,0.07733333855867386
17,0.08444444835186005
18,0.08711111545562744
19,0.09422222524881363
20,0.09955555945634842
21,0.10844443738460541
22,0.1155555471777916
23,0.12177778780460358
24,0.13511112332344055
25,0.13511112332344055
26,0.13244444131851196
27,0.14222222566604614
28,0.15111111104488373
29,0.15377777814865112
30,0.1697777807712555
31,0.18044444918632507
32,0.18133333325386047
33,0.18399998545646667
34,0.19644443690776825
35,0.19644443690776825
36,0.19733333587646484
37,0.18399998545646667
38,0.19111111760139465
39,0.19111110270023346
40,0.19022221863269806
41,0.20088890194892883
42,0.21155555546283722
43,0.2133333384990692
44,0.2231111228466034
45,0.23733334243297577
46,0.24088887870311737
47,0.24888889491558075
48,0.25333333015441895
49,0.24355554580688477
50,0.24799999594688416
51,0.25866666436195374
52,0.26133331656455994
53,0.2693333327770233
54,0.2728888988494873
55,0.2693333029747009
56,0.2657777667045593
57,0.2631111145019531
58,0.2702222466468811
59,0.2639999985694885
60,0.2657777667045593
61,0.2764444649219513
62,0.2800000309944153
63,0.2915555536746979
64,0.30399999022483826
65,0.30311113595962524
66,0.30222219228744507
67,0.30222219228744507
68,0.30666667222976685
69,0.31111112236976624
70,0.31022220849990845
71,0.31466665863990784
72,0.31022220849990845
73,0.3128889203071594
74,0.3191111087799072
75,0.3155555725097656
76,0.3235555589199066
77,0.3333333432674408
78,0.3235555589199066
79,0.332444429397583
80,0.3297778069972992
81,0.3182222247123718
82,0.3173333406448364
83,0.3324444591999054
84,0.3288888931274414
85,0.3217777609825134
86,0.31288889050483704
87,0.31022220849990845
88,0.30399999022483826
89,0.31022220849990845
90,0.29600000381469727
91,0.30133333802223206
92,0.29422223567962646
93,0.29866665601730347
94,0.2924444377422333
95,0.29422223567962646
96,0.2897777855396271
97,0.2906666696071625
98,0.2862222194671631
99,0.28977781534194946
100,0.2835555672645569
101,0.2906666696071625
102,0.2835555672645569
103,0.2897777855396271
104,0.29866665601730347
105,0.30577778816223145
106,0.3128889203071594
107,0.31466665863990784
108,0.3191111087799072
109,0.3235555589199066
110,0.31022220849990845
111,0.31111112236976624
112,0.30577778816223145
113,0.30933332443237305
114,0.31555554270744324
115,0.30577778816223145
116,0.30755555629730225
117,0.29866665601730347
118,0.29422223567962646
119,0.29688888788223267
120,0.29777777194976807
121,0.2880000174045563
122,0.2835555672645569
123,0.2782222330570221
124,0.2746666669845581
125,0.2791110873222351
126,0.2808888852596283
127,0.2764444649219513
128,0.2773333191871643
129,0.2897777855396271
130,0.2880000174045563
131,0.29866665601730347
132,0.2915555536746979
133,0.30488890409469604
134,0.2871111035346985
135,0.2764444649219513
136,0.2817777693271637
137,0.2906666696071625
138,0.2862222194671631
139,0.2844444513320923
140,0.2853333353996277
141,0.2844444513320923
142,0.2835555672645569
143,0.2862222492694855
144,0.2826666831970215
145,0.2844444513320923
146,0.2880000174045563
147,0.29688888788223267
148,0.30044442415237427
149,0.30222219228744507
150,0.30577778816223145
