t,mean_fC
1,0.2821599841117859
2,0.15135999023914337
3,0.08647999912500381
4,0.06151999905705452
5,0.05000000074505806
6,0.046640001237392426
7,0.04455999657511711
8,0.04519999772310257
9,0.046880003064870834
10,0.04824000224471092
11,0.050160001963377
12,0.053199999034404755
13,0.05583999678492546
14,0.05727999657392502
15,0.05896000191569328
16,0.0618399977684021
17,0.062400005757808685
18,0.06560000032186508
19,0.06752000004053116
20,0.0700799971818924
21,0.07223999500274658
22,0.07656000554561615
23,0.07944000512361526
24,0.08167999237775803
25,0.08511999249458313
26,0.08823999762535095
27,0.09095999598503113
28,0.09544000029563904
29,0.09656000137329102
30,0.0987199991941452
31,0.1027199998497963
32,0.10551999509334564
33,0.10944000631570816
34,0.11200001090765
35,0.1162400022149086
36,0.12015999853610992
37,0.12223999202251434
38,0.1276800036430359
39,0.12936000525951385
40,0.13343998789787292
41,0.13528001308441162
42,0.1380000114440918
43,0.139040008187294
44,0.14112000167369843
45,0.1440799981355667
46,0.14831998944282532
47,0.15239998698234558
48,0.15519998967647552
49,0.1579200029373169
50,0.16223999857902527
51,0.1658399999141693
52,0.17071999609470367
53,0.17271998524665833
54,0.17456001043319702
55,0.17688000202178955
56,0.1799199879169464
57,0.1833599954843521
58,0.19231998920440674
59,0.194240003824234
60,0.1974399983882904
61,0.1996000111103058
62,0.19895999133586884
63,0.200080007314682
64,0.20496001839637756
65,0.2093600034713745
66,0.20864000916481018
67,0.2107199877500534
68,0.21216002106666565
69,0.21559998393058777
70,0.21447999775409698
71,0.21431998908519745
72,0.2136000096797943
73,0.2181600034236908
74,0.22023999691009521
75,0.22144000232219696
76,0.22552001476287842
77,0.22704000771045685
78,0.2280000001192093
79,0.22911998629570007
80,0.23423998057842255
81,0.2348800003528595
82,0.23703999817371368
83,0.23920002579689026
84,0.2385600060224533
85,0.2399199903011322
86,0.2439199984073639
87,0.24472002685070038
88,0.2479199916124344
89,0.25096002221107483
90,0.2510400116443634
91,0.2508000135421753
92,0.2512800097465515
93,0.2539200186729431
94,0.2563199996948242
95,0.2592800259590149
96,0.26607999205589294
97,0.26848000288009644
98,0.2699200212955475
99,0.27399998903274536
100,0.2756800055503845
101,0.2754400074481964
102,0.27752000093460083
103,0.2768000066280365
104,0.27775999903678894
105,0.28151997923851013
106,0.28327998518943787
107,0.2825600206851959
108,0.28303998708724976
109,0.284960001707077
110,0.290399968624115
111,0.2906399965286255
112,0.2903999984264374
113,0.2900800108909607
114,0.29575997591018677
115,0.3025600016117096
116,0.30136001110076904
117,0.30511999130249023
118,0.3065599799156189
119,0.31272000074386597
120,0.3157599866390228
121,0.317359983921051
122,0.32144004106521606
123,0.3258399963378906
124,0.3280799984931946
125,0.32735997438430786
126,0.3306400179862976
127,0.3364799916744232
128,0.34007999300956726
129,0.3428800106048584
130,0.34512001276016235
131,0.3499999940395355
132,0.3487200140953064
133,0.35367998480796814
134,0.3591200113296509
135,0.3609600365161896
136,0.3638399839401245
137,0.36447998881340027
138,0.3659200072288513
139,0.36904001235961914
140,0.37095996737480164
141,0.3747999966144562
142,0.3744800090789795
143,0.3766399919986725
144,0.3763200044631958
145,0.3781599700450897
146,0.3805599808692932
147,0.38231998682022095
148,0.3882400095462799
149,0.38951998949050903
150,0.3851199746131897
