t,mean_fC
1,0.7324444055557251
2,0.532444417476654
3,0.651555597782135
4,0.5217777490615845
5,0.5804444551467896
6,0.40977779030799866
7,0.444444477558136
8,0.29688888788223267
9,0.3262222409248352
10,0.25155553221702576
11,0.25511109828948975
12,0.20088887214660645
13,0.20266667008399963
14,0.1680000126361847
15,0.15111111104488373
16,0.11555556207895279
17,0.1120000034570694
18,0.09599999338388443
19,0.07644444704055786
20,0.06933332979679108
21,0.059555552899837494
22,0.05066666752099991
23,0.04355555400252342
24,0.031111110001802444
25,0.03288888931274414
26,0.025777777656912804
27,0.02666666731238365
28,0.02666666731238365
29,0.025777777656912804
30,0.02755555510520935
31,0.024000000208616257
32,0.019555553793907166
33,0.020444445312023163
34,0.015111111104488373
35,0.01599999889731407
36,0.01066666655242443
37,0.01066666655242443
38,0.011555556207895279
39,0.009777778759598732
40,0.00711111119017005
41,0.006222222466021776
42,0.004444444552063942
43,0.0026666666381061077
44,0.0008888888987712562
45,0.0008888888987712562
46,0.0008888888987712562
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
