t,mean_fC
1,0.7466400265693665
2,0.2280000001192093
3,0.31168001890182495
4,0.22967998683452606
5,0.2415200024843216
6,0.19392001628875732
7,0.1958400011062622
8,0.15664000809192657
9,0.15095999836921692
10,0.11928000301122665
11,0.10999999940395355
12,0.08807999640703201
13,0.07791999727487564
14,0.06335999816656113
15,0.05120000243186951
16,0.04320000112056732
17,0.03271999955177307
18,0.02727999910712242
19,0.021040000021457672
20,0.018319999799132347
21,0.014800000004470348
22,0.01104000024497509
23,0.00887999963015318
24,0.006399999372661114
25,0.005040000192821026
26,0.0040799998678267
27,0.0038400001358240843
28,0.0029600001871585846
29,0.0026400000788271427
30,0.002240000059828162
31,0.0020800000056624413
32,0.0015999998431652784
33,0.0015999998431652784
34,0.001280000084079802
35,0.0007999999215826392
36,0.0005600000149570405
37,0.0003999999607913196
38,0.00023999999393709004
39,0.00031999999191612005
40,0.00015999999595806003
41,0.00015999999595806003
42,0.00015999999595806003
43,7.999999797903001e-05
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
