t,mean_fC
1,0.7375555634498596
2,0.23044446110725403
3,0.316444456577301
4,0.2240000069141388
5,0.23422221839427948
6,0.1940000057220459
7,0.1899999976158142
8,0.162222221493721
9,0.15111111104488373
10,0.13199999928474426
11,0.1133333295583725
12,0.10066666454076767
13,0.08222222328186035
14,0.06822222471237183
15,0.05933333560824394
16,0.046666666865348816
17,0.03999999910593033
18,0.02755555510520935
19,0.02199999988079071
20,0.01688889041543007
21,0.012888888828456402
22,0.009111111052334309
23,0.00711111119017005
24,0.006000000052154064
25,0.00555555522441864
26,0.005333333276212215
27,0.003555555595085025
28,0.002888888819143176
29,0.002888888819143176
30,0.001999999862164259
31,0.0011111111380159855
32,0.0008888888987712562
33,0.00022222222469281405
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
