t,mean_fC
1,0.7562400102615356
2,0.5211199522018433
3,0.638159990310669
4,0.45103996992111206
5,0.5057600140571594
6,0.374239981174469
7,0.4050399661064148
8,0.28863999247550964
9,0.3097600042819977
10,0.2284800112247467
11,0.23600001633167267
12,0.18720000982284546
13,0.18767999112606049
14,0.152879998087883
15,0.14688000082969666
16,0.11871999502182007
17,0.11352000385522842
18,0.0952800065279007
19,0.08431999385356903
20,0.07200000435113907
21,0.06272000074386597
22,0.052400000393390656
23,0.04824000224471092
24,0.041280001401901245
25,0.03648000210523605
26,0.0318400003015995
27,0.02816000021994114
28,0.025999998673796654
29,0.02168000116944313
30,0.018479999154806137
31,0.014559999108314514
32,0.01135999895632267
33,0.008960000239312649
34,0.007439999841153622
35,0.005199999548494816
36,0.0042399996891617775
37,0.0036800000816583633
38,0.0029600001871585846
39,0.0023200002033263445
40,0.0015200000489130616
41,0.001600000075995922
42,0.0014400000218302011
43,0.0013599999947473407
44,0.0015200000489130616
45,0.001600000075995922
46,0.0010399998864158988
47,0.0008800000068731606
48,0.000800000037997961
49,0.0007200000109151006
50,0.000800000037997961
51,0.0006399999838322401
52,0.000800000037997961
53,0.0006399999838322401
54,0.0006399999838322401
55,0.00031999999191612005
56,0.00024000000848900527
57,7.999999797903001e-05
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
