t,mean_fC
1,0.737777829170227
2,0.14399999380111694
3,0.19822223484516144
4,0.1348888874053955
5,0.1313333362340927
6,0.10555555671453476
7,0.10133333504199982
8,0.0864444449543953
9,0.07866667211055756
10,0.06800000369548798
11,0.05844444781541824
12,0.048444442451000214
13,0.04266666620969772
14,0.03444444388151169
15,0.026888888329267502
16,0.020222222432494164
17,0.01622222177684307
18,0.01088888943195343
19,0.007999999448657036
20,0.0062222229316830635
21,0.004000000189989805
22,0.0031111110001802444
23,0.001555555616505444
24,0.0006666666595265269
25,0.0004444444493856281
26,0.0004444444493856281
27,0.0004444444493856281
28,0.0004444444493856281
29,0.0004444444493856281
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
