type,step,episode_reward,mean_episode_fC,actor_loss,critic_loss,eval_reward,eval_mean_fC
train_episode,150,7.351414738222957,0.008480631510416666,,,,
train_episode,300,7.031971891410649,0.008033040364583334,,,,
train_episode,450,7.226953407749534,0.008278401692708333,,,,
train_episode,600,6.666771257761866,0.007605387369791667,,,,
train_episode,750,10.92075035336893,0.013424886067708334,,,,
train_episode,900,12.25543607166037,0.015238037109375,,,,
train_episode,1050,6.703223570948467,0.007657470703125,,,,
train_episode,1200,6.737804009346291,0.007714436848958333,,,,
train_episode,1350,6.93199759721756,0.007933349609375,,,,
train_episode,1500,6.317876590415835,0.007157796223958333,,,,
train_episode,1650,6.367452228209004,0.0072147623697916665,,,,
train_episode,1800,6.389447855879553,0.007244466145833333,,,,
train_episode,1950,6.585578161291778,0.007504069010416667,,,,
train_episode,2100,25.527163673192263,0.03322957356770833,,,,
train_episode,2250,52.769710689783096,0.07059895833333334,,,,
train_episode,2400,87.31068167090416,0.11826253255208333,,,,
train_episode,2550,126.19039630889893,0.17225260416666666,,,,
train_episode,2700,159.97650849819183,0.21881429036458333,,,,
train_episode,2850,178.72371542453766,0.24460652669270833,,,,
train_episode,3000,188.01112854480743,0.25734537760416665,,,,
train_episode,3150,190.57519793510437,0.26086222330729164,,,,
train_episode,3300,213.70978116989136,0.29248372395833333,,,,
train_episode,3450,252.6532360315323,0.34496175130208334,,,,
train_episode,3600,284.8940681219101,0.388642578125,,,,
train_episode,3750,289.0726945400238,0.3939432779947917,,,,
train_episode,3900,292.3633306026459,0.3980322265625,,,,
train_episode,4050,293.3409730195999,0.39914591471354166,,,,
train_episode,4200,301.71772623062134,0.41041219075520835,,,,
train_episode,4350,311.4007850885391,0.4232560221354167,,,,
train_episode,4500,294.90971553325653,0.400999755859375,,,,
train_episode,4650,295.1605781316757,0.401376953125,,,,
train_episode,4800,322.3526043891907,0.43792073567708334,,,,
train_episode,4950,328.37484645843506,0.44603800455729165,,,,
eval,5000,,,,,336.01546698760995,0.4562838541666666
train_episode,5100,334.48671329021454,0.45405232747395835,,,,
train_episode,5250,342.68965232372284,0.46534138997395835,,,,
train_episode,5400,348.0832607746124,0.472274169921875,,,,
train_episode,5550,339.7330334186554,0.46112467447916666,,,,
train_episode,5700,348.6625748872757,0.472994384765625,,,,
train_episode,5850,345.97706174850464,0.4693607584635417,,,,
train_episode,6000,351.0145881175995,0.4761100260416667,,,,
train_episode,6150,360.94254302978516,0.4891357421875,,,,
train_episode,6300,358.52482521533966,0.48590738932291666,,,,
train_episode,6450,371.95425844192505,0.5034757486979167,,,,
train_episode,6600,378.1532875299454,0.51180419921875,,,,
train_episode,6750,374.0134698152542,0.5061271158854167,,,,
train_episode,6900,388.45868039131165,0.5252010091145833,,,,
train_episode,7050,388.10914874076843,0.5245906575520833,,,,
