type,step,episode_reward,mean_episode_fC,actor_loss,critic_loss,eval_reward,eval_mean_fC
train_episode,150,4.135131833143532,0.024254557291666666,,,,
train_episode,300,4.00490315631032,0.023392740885416666,,,,
train_episode,450,3.9580688456408097,0.02301513671875,,,,
train_episode,600,4.0312703447416425,0.0235498046875,,,,
train_episode,750,3.904012043494731,0.022716064453125,,,,
train_episode,900,4.264689126750454,0.025084635416666667,,,,
train_episode,1050,4.175903323397506,0.024509684244791666,,,,
train_episode,1200,3.1997680563945323,0.018006184895833333,,,,
train_episode,1350,4.061035152990371,0.023733723958333335,,,,
train_episode,1500,3.8316243439912796,0.022234293619791668,,,,
train_episode,1650,4.575317376758903,0.027170817057291668,,,,
train_episode,1800,4.841430666157976,0.028962809244791665,,,,
train_episode,1950,4.203979486832395,0.024702555338541668,,,,
train_episode,2100,3.791259757708758,0.02194580078125,,,,
train_episode,2250,4.1452636702451855,0.0242724609375,,,,
train_episode,2400,4.042683919426054,0.023639729817708333,,,,
train_episode,2550,4.012878419831395,0.02339111328125,,,,
train_episode,2700,4.815775552764535,0.028738606770833335,,,,
train_episode,2850,4.20041910558939,0.024637858072916668,,,,
train_episode,3000,3.7699584923684597,0.021754150390625,,,,
train_episode,3150,3.885294597130269,0.02255859375,,,,
train_episode,3300,4.091491700615734,0.023953857421875,,,,
train_episode,3450,4.032063799910247,0.023512369791666668,,,,
train_episode,3600,4.079162596724927,0.023909912109375,,,,
train_episode,3750,3.5967000322416425,0.020708414713541668,,,,
train_episode,3900,3.8703816718189046,0.022445475260416667,,,,
train_episode,4050,4.526489257114008,0.026845296223958332,,,,
train_episode,4200,4.130472814198583,0.0241845703125,,,,
train_episode,4350,4.618225096957758,0.027444254557291665,,,,
train_episode,4500,3.6935424788389355,0.021262613932291667,,,,
train_episode,4650,4.289042154327035,0.025256754557291667,,,,
train_episode,4800,3.1456705718301237,0.017650553385416667,,,,
train_episode,4950,4.261474610306323,0.025106608072916668,,,,
eval,5000,,,,,3.0328125,0.01698828125
train_episode,5100,4.1989949573762715,0.01923095703125,,,,
train_episode,5250,3.8465372724458575,0.022290445963541666,,,,
train_episode,5400,3.672281899023801,0.021146647135416665,,,,
train_episode,5550,4.378804528154433,0.025890706380208333,,,,
train_episode,5700,4.13726806291379,0.024200846354166666,,,,
train_episode,5850,3.5248820008710027,0.020159505208333334,,,,
train_episode,6000,4.112894694553688,0.02408935546875,,,,
train_episode,6150,4.18719482421875,0.02459228515625,,,,
train_episode,6300,5.253601065836847,0.0316796875,,,,
train_episode,6450,4.614095045719296,0.027394205729166666,,,,
train_episode,6600,3.5031941765919328,0.020061442057291667,,,,
train_episode,6750,4.123555503319949,0.024108072916666667,,,,
train_episode,6900,4.44934081658721,0.026326497395833332,,,,
train_episode,7050,4.412373862694949,0.026075032552083332,,,,
train_episode,7200,3.942687986418605,0.022960205078125,,,,
train_episode,7350,3.642761235591024,0.020989583333333332,,,,
train_episode,7500,4.52956135943532,0.0268359375,,,,
train_episode,7650,3.871907554916106,0.022440185546875,,,,
train_episode,7800,4.3263956748414785,0.025503336588541668,,,,
train_episode,7950,4.579142254369799,0.027164713541666666,,,,
train_episode,8100,3.7675170854199678,0.021785481770833334,,,,
train_episode,8250,3.534810389217455,0.02022216796875,,,,
train_episode,8400,4.595621744403616,0.027327880859375,,,,
train_episode,8550,5.112243647919968,0.030720621744791666,,,,
train_episode,8700,4.289388017379679,0.02524373372395833,,,,
train_episode,8850,4.228861493524164,0.02484375,,,,
train_episode,9000,4.066650388762355,0.023795979817708333,,,,
train_episode,9150,3.9336547814309597,0.022950439453125,,,,
train_episode,9300,3.7571614584885538,0.021704508463541668,,,,
train_episode,9450,4.920023602666333,0.029476318359375,,,,
train_episode,9600,4.629659023426939,0.027474772135416665,,,,
train_episode,9750,4.112182609736919,0.024095865885416668,,,,
train_episode,9900,4.229105630889535,0.024823811848958332,,,,
eval,10000,,,,,4.6208984375,0.027490885416666666
train_episode,10050,3.88694254308939,0.024695231119791668,,,,
train_episode,10200,4.074768072110601,0.023830159505208334,,,,
train_episode,10350,3.654602051828988,0.021017252604166668,,,,
train_episode,10500,4.475524903275073,0.026520589192708333,,,,
train_episode,10650,4.048950194846839,0.023662109375,,,,
train_episode,10800,2.29630533605814,0.011990152994791666,,,,
train_episode,10950,5.463419598061591,0.03317667643229167,,,,
train_episode,11100,47.42649298906326,0.31763264973958333,,,,
train_episode,11250,120.31502139568329,0.8053385416666666,,,,
train_episode,11400,138.21376556158066,0.92455322265625,,,,
train_episode,11550,139.16977894306183,0.9301298014322916,,,,
train_episode,11700,142.22975653409958,0.9509395345052083,,,,
train_episode,11850,143.0778592824936,0.9566878255208333,,,,
train_episode,12000,143.93597304821014,0.9624495442708333,,,,
train_episode,12150,144.17079520225525,0.9639729817708333,,,,
train_episode,12300,142.13340204954147,0.9501090494791666,,,,
train_episode,12450,140.45839351415634,0.9388505045572917,,,,
train_episode,12600,140.01338624954224,0.9356791178385416,,,,
train_episode,12750,138.21307331323624,0.9234330240885417,,,,
train_episode,12900,141.30507266521454,0.9445414225260417,,,,
train_episode,13050,137.62333089113235,0.9192805989583334,,,,
