type,step,episode_reward,mean_episode_fC,actor_loss,critic_loss,eval_reward,eval_mean_fC
train_episode,150,119.56693333333338,0.7978453333333339,,,,
train_episode,300,120.39466666666677,0.8036053333333335,,,,
train_episode,450,124.97813333333335,0.8345919999999997,,,,
train_episode,600,135.0693333333333,0.9029973333333338,,,,
train_episode,750,130.24106666666663,0.8694613333333333,,,,
train_episode,900,132.19413333333333,0.8824639999999999,,,,
train_episode,1050,130.5413333333333,0.871456,,,,
train_episode,1200,135.67093333333332,0.9064000000000001,,,,
train_episode,1350,136.5434666666666,0.9123733333333333,,,,
train_episode,1500,136.45706666666666,0.9117013333333341,,,,
train_episode,1650,131.09759999999997,0.8751893333333337,,,,
train_episode,1800,110.46666666666665,0.7378879999999998,,,,
train_episode,1950,110.65013333333337,0.7383786666666668,,,,
train_episode,2100,110.24319999999997,0.7358826666666664,,,,
train_episode,2250,112.62240000000007,0.751658666666667,,,,
train_episode,2400,113.2330666666666,0.7559359999999999,,,,
train_episode,2550,114.91146666666671,0.7679573333333335,,,,
train_episode,2700,115.9402666666666,0.7743573333333331,,,,
train_episode,2850,111.06826666666672,0.7414506666666664,,,,
train_episode,3000,107.19573333333334,0.7152426666666665,,,,
train_episode,3150,106.73013333333333,0.7123519999999999,,,,
train_episode,3300,102.11733333333329,0.6814719999999999,,,,
train_episode,3450,97.69866666666661,0.6515839999999998,,,,
train_episode,3600,94.06453333333336,0.6274560000000001,,,,
train_episode,3750,88.3125333333333,0.5884373333333334,,,,
train_episode,3900,82.88746666666664,0.5522666666666665,,,,
train_episode,4050,77.05653333333335,0.5129599999999995,,,,
train_episode,4200,58.82079999999997,0.3895466666666664,,,,
train_episode,4350,36.222399999999986,0.23769600000000007,,,,
train_episode,4500,27.939733333333322,0.1828373333333332,,,,
train_episode,4650,21.817066666666637,0.1423999999999999,,,,
train_episode,4800,15.83466666666666,0.10188799999999991,,,,
train_episode,4950,15.968533333333323,0.10297599999999994,,,,
train_episode,5100,10.994666666666674,0.07017600000000006,,,,
train_episode,5250,17.336533333333332,0.11213866666666665,,,,
train_episode,5400,11.855466666666658,0.07583999999999998,,,,
train_episode,5550,16.582933333333333,0.10729599999999996,,,,
train_episode,5700,18.02133333333332,0.11674666666666655,,,,
train_episode,5850,20.350933333333316,0.1321066666666665,,,,
train_episode,6000,17.238399999999984,0.11131733333333327,,,,
eval,6000,,,,,15.148053333333337,0.09751466666666667
train_episode,6150,21.885333333333346,0.1422506666666668,,,,
train_episode,6300,30.570666666666646,0.20094933333333317,,,,
train_episode,6450,39.272533333333314,0.2581226666666666,,,,
train_episode,6600,43.92053333333331,0.28967466666666664,,,,
train_episode,6750,55.2725333333333,0.36576000000000003,,,,
train_episode,6900,64.68853333333331,0.4292480000000001,,,,
train_episode,7050,70.86346666666668,0.47063466666666653,,,,
train_episode,7200,70.93119999999999,0.47122133333333316,,,,
train_episode,7350,67.52479999999998,0.44892800000000005,,,,
train_episode,7500,77.7792,0.5170773333333334,,,,
train_episode,7650,58.253866666666646,0.3858026666666664,,,,
train_episode,7800,80.61866666666666,0.5359893333333335,,,,
train_episode,7950,87.5285333333333,0.5832746666666667,,,,
train_episode,8100,89.89226666666669,0.5984533333333334,,,,
train_episode,8250,95.02773333333336,0.6332693333333332,,,,
train_episode,8400,90.56320000000004,0.6029973333333332,,,,
train_episode,8550,94.24693333333332,0.6278613333333333,,,,
train_episode,8700,96.68266666666665,0.6443733333333336,,,,
train_episode,8850,103.49119999999998,0.690656,,,,
train_episode,9000,102.32906666666668,0.6823893333333334,,,,
train_episode,9150,104.20533333333333,0.6954879999999999,,,,
train_episode,9300,108.19573333333331,0.7219200000000002,,,,
train_episode,9450,117.05600000000007,0.7809813333333329,,,,
train_episode,9600,99.18986666666667,0.6611413333333331,,,,
train_episode,9750,80.95946666666666,0.5386879999999997,,,,
train_episode,9900,36.57226666666668,0.23980800000000002,,,,
train_episode,10050,14.933333333333328,0.09608533333333333,,,,
train_episode,10200,22.284266666666653,0.1450879999999999,,,,
